index,time,dTLB-load-misses,L1-icache-load-misses,instructions:u,cache-misses:u,branch-misses:u,iTLB-load-misses,L1-dcache-load-misses,LLC-load-misses,dTLB-store-misses,cpu-cycles:u,branch-load-misses,LLC-store-misses,cpi
235,47.26970919,69792,37041,430871215,3828383,3851,1808,58441240,3821274,28,316934529,3817,3848,0.735566726127203
236,47.469973343,69280,44901,427701024,3820081,3765,1974,57851576,3810214,56,316858802,3760,4449,0.740841812901528
237,47.670244289,124514,22483,463584303,2500493,13936,2337,43028497,2766362,62,316668522,11087,51124,0.683087239905964
238,47.87050862,42404,10678,337555150,1903542,12173,1778,45167799,1851750,22389,316744943,12357,174396,0.938350201441157
239,48.070747658,33415,17241,441250838,3604346,9488,794,41212201,2657403,3683,316959041,6014,197782,0.718319408608126
240,48.270995303,22100,63461,502517221,1615342,2759,375,36828972,1415945,2878,317403150,2148,161742,0.631626413455789
241,48.47125713,22344,29390,516512727,1440102,1834,309,38820486,1287430,2916,317568241,1814,162981,0.61483139601321
242,48.671523534,22349,37753,504667266,1588988,1782,319,37726571,1354616,3006,317524141,1817,164609,0.629175225721892
243,48.871774647,43386,15946,273420258,988621,8254,1089,33573943,910189,50299,317101983,23344,227804,1.15976038249514
244,49.072024722,25815,525178,591297696,1451266,55408,513,29228084,1054889,75936,316397768,42337,897906,0.535090480041377
245,49.272378646,16559,372426,479453298,1273230,2489,1439,40771639,939861,5921,317526566,2510,316307,0.662267977558056
246,49.472594766,16151,394069,480826251,1238770,2508,1260,41187834,927549,6121,317257329,2507,317486,0.659816988652726
247,49.672854857,16475,388290,480099812,1258266,2124,1392,41042136,948218,5917,317418566,2205,313398,0.661151198284577
248,49.873069273,16670,1366612,460163501,1186355,1741,1195,39349357,939740,6147,317456869,1607,317839,0.689878419974904
249,50.073351729,36009,236507,457471864,2539648,3231,1224,49527903,2269033,3841,317283743,4784,182941,0.693559031643529
250,50.273658872,69835,36809,430862084,3830576,3791,1771,58295114,3835141,27,316901654,3857,4930,0.735506014031163
251,50.473954606,53627,221231,336216833,3088141,3584,954,48631471,3103231,96,315745081,3486,2477,0.9391114602522
252,50.674180639,61806,189221,376873301,3339821,3576,1739,52492718,3543888,46,316498858,3708,3385,0.839801750774593
253,50.874419933,75439,20198,399613435,1478687,32863,1179,39137285,1577626,21766,316546585,20070,77887,0.792131988755583
254,51.074729092,40575,24582,411289943,3474500,12137,448,44564749,3091064,3598,316534453,4984,186404,0.769613890121305
255,51.275012105,29158,206208,424814040,2616786,9442,1416,38129433,1562796,9757,316976815,7192,246226,0.746154282000661
256,51.475271517,16137,359973,479786565,1265061,2490,1443,41051347,956399,6024,317317156,2494,316705,0.661371491300512
257,51.675518063,16171,382392,479520816,1244107,2475,1489,41170268,912991,5999,317232478,2462,315757,0.661561432611509
258,51.875735722,16864,476606,479518185,1270093,2473,1404,40840800,947003,5928,317424808,2468,315701,0.661966152545393
259,52.076031559,13523,3279195,371242738,993699,1731,1095,31844989,788436,4963,317280818,1837,253828,0.854645183658784
260,52.276305726,12977,3777437,347004094,952301,2368,896,29545544,731369,4712,317064264,2265,243016,0.913719087129848
261,52.476574365,46076,217775,355315619,3119859,4328,1053,48350291,3024277,1256,316596046,4519,23939,0.891027664055489
262,52.676805751,62089,45762,384727948,3722930,3721,2064,57992515,3798399,60,316236242,3439,3175,0.821973666441306
263,52.877025838,69223,43474,418447101,3790539,3846,2208,58143770,3819136,21,316557910,3828,3594,0.756506400076601
264,53.077335046,127269,31350,469589226,2684946,12307,1978,47412428,3338983,122,316824044,13648,5871,0.674683375295327
265,53.27760259,43664,11091,324044057,1872289,10799,888,40543722,1691856,23512,316665342,10285,196577,0.97722928459694
266,53.477845072,39968,11537,424223270,3447644,12258,535,42897078,2429458,4526,316715338,9600,195716,0.746577004132753
267,53.678064207,15520,365280,475529843,1333592,1368,496,40412210,1054690,5677,317297965,1373,312783,0.667251424218185
268,53.878321904,16688,365708,481180436,1259773,1341,301,41168568,947097,5992,317512250,1363,317179,0.659861096264521
269,54.0785639,16648,370162,481364430,1256457,1327,71,41206094,933792,6145,317612039,1323,316952,0.659816179188811
270,54.27880992,20244,999090,440383526,1196981,1310,722,39794174,943229,6585,317176729,1323,313403,0.72022841517464
271,54.479071478,16455,737372,481998379,1236564,1361,297,39961642,919106,5948,317618298,1339,310980,0.658961340614799
272,54.679323444,57535,49942,440436466,3604380,4853,1505,57642106,3513559,1508,316963497,3182,53573,0.719657706544217
273,54.879538117,69295,38403,431323873,3850891,3786,1734,58287065,3812484,38,316760753,3791,1793,0.734391886998566
274,55.079807491,69149,35280,430344890,3846365,3765,1605,58579853,3854494,25,316858096,3810,3373,0.736288738086329
275,55.280032961,120189,24482,435358543,2344679,14498,1301,42070090,2684284,10882,316640799,15630,50597,0.727310406769714
276,55.480283486,40821,8648,375317385,2239514,8015,1110,44306085,2032015,13777,316840440,8057,197872,0.844193348517549
277,55.680561929,37922,20515,438992831,3053224,11310,1217,41854804,2424074,7200,316905385,9944,197590,0.721891936772881
278,55.880814857,22766,31145,514670008,1457437,5719,3273,38838379,1286033,2919,317444287,5587,163311,0.616791890076486
279,56.08106203,22506,26989,506798248,1570162,5481,3328,37712729,1394575,2926,317550383,5478,170027,0.62658145377014
280,56.281305277,22667,31288,514863859,1445568,4282,2415,38814556,1291230,3028,317249452,4260,164147,0.616181241806681
281,56.481554936,6574,22368,426356288,1047359,44937,1933,28860357,690359,33666,316741618,60119,172790,0.742903592405796
282,56.681825069,30739,283775,388253361,1405958,2467,444,38764530,1089059,261814,317259777,1495,868065,0.817146247447424
283,56.882091464,15369,578861,419544408,1161647,1331,361,41253901,916650,5460,317393312,1286,313444,0.756518990475974
284,57.082338474,17056,379817,476409880,1407744,1336,307,40603980,1002206,6245,317477514,1392,367377,0.666395738896095
285,57.282578145,16640,352925,473015783,1313558,1364,88,41267016,915126,6225,317385893,1423,318402,0.670983726984856
286,57.48279494,17032,382440,481347519,1228315,1345,109,41231010,932600,6185,317411081,1354,316327,0.659421869794659
287,57.683095444,53702,184174,446604352,2830078,2963,1458,50393394,2403988,1526,316981655,3188,138813,0.709759440499138
288,57.883365237,66972,46869,410413345,3815931,3964,2093,58358378,3834813,306,316440212,3808,5560,0.771028076584596
289,58.08358843,68834,119750,427865706,3760714,3901,2174,55439147,3582561,28,316683108,3891,1982,0.740146040122225
290,58.28381687,109573,36088,474169788,3176379,16119,1818,48764204,2702380,193,316616933,3995,4918,0.667729030850865
291,58.48404541,56147,13796,334578279,2086254,47896,1533,45206192,1864795,36007,316153244,66488,170419,0.94493057034345
292,58.684324472,158630,28276,387028559,3065916,8434,1702,44133095,2920883,54424,316416331,10559,235484,0.81755292637203
293,58.884598991,57236,4276287,294820690,941023,4517,829,29986768,773886,17362,315832426,4143,233969,1.0712695435317
294,59.084880252,61982,5429548,301123981,907212,1830,672,26299328,713098,17436,316298162,1790,207355,1.05039180522789
295,59.285168077,40290,2692378,393537921,1087853,2159,1146,33478973,807060,10204,316488979,2196,246311,0.804214694725696
296,59.485479406,18194,5241850,308414242,915625,1880,651,26397602,706258,6551,316071827,1767,202690,1.02482889554757
297,59.685751394,20336,4611268,295558923,861840,1450,577,25487483,648593,6213,293630583,1407,195074,0.993475615689667
298,59.886015717,49037,4516278,276351605,840097,1859,821,24301016,651377,9291,280575532,1877,183754,1.01528461179011
299,60.086309649,59097,4853779,299028832,891273,1686,820,26005244,696573,15914,303273487,1812,199092,1.01419480179089
300,60.286588986,72878,3934546,300739565,1321045,2288,1068,29951574,1057756,16028,314575361,2430,167762,1.04600590547506
301,60.486875483,121588,427843,257302621,2376185,3085,56,37325765,2381896,10599,296595843,2906,1264,1.15271209382667
302,60.68717499,105446,281020,260348829,2386587,2777,100,37169312,2384760,7586,296589401,2941,4325,1.1392000576273
303,60.887454172,108610,284455,270558886,2475528,2678,243,39096624,2530062,6331,315761721,2694,1745,1.16707207687128
304,61.087755383,64486,45066,378031652,3530638,3555,1701,53792456,3482090,57,316305122,3371,2362,0.836715974248632
305,61.287992206,133493,24036,432161966,2432404,26531,795,40049382,1667728,7912,316115230,22525,38487,0.731473972422645
306,61.488207859,42659,14063,363980856,2449778,10235,744,46712717,2546595,14762,316730969,8141,199178,0.87018579076038
307,61.6884352,123162,141429,412607086,2519807,4757,725,45430984,2623561,176725,316950574,7955,418531,0.768165610224154
308,61.88868968,16394,349140,473159213,1216419,2524,1192,41503537,863906,6022,317419917,2471,308530,0.670852238060511
309,62.088939359,16021,348277,483247280,1263561,2503,1530,41349499,920465,5763,317623734,2490,308885,0.657269574285033
310,62.289187057,16075,329700,470534630,1411108,2440,1266,40802820,992444,6075,317628818,2393,367138,0.675038132687492
311,62.489439781,16941,361526,484727094,1223603,2509,1307,41423522,886620,6119,317610147,2491,318363,0.655234978468111
312,62.689684565,29718,298991,473764540,1488367,2630,1423,43326662,1477166,4622,317506873,2772,238610,0.670178635572852
313,62.889941907,70219,36462,435315406,3905389,3837,1636,58463105,3807622,18,316903556,3829,4943,0.727986080051575
314,63.090204764,70630,40255,434765430,3839387,3910,1902,58032893,3793378,31,316780030,3873,3492,0.728622857617727
315,63.290461436,70021,35827,436114344,3915333,3890,1932,59321682,3892392,28,316772342,3876,4839,0.726351578108149
316,63.49072405,102290,8213,372789831,785328,19679,2203,32628943,1034290,19657,316630008,17656,147243,0.849352588697625
317,63.690989451,40487,14038,437200689,3173650,9484,5116,48243420,3063536,4073,316836215,9489,221365,0.72469285381204
318,63.891265091,26671,30151,482459830,2406319,11669,1245,40594270,1766469,6091,317274307,8199,175398,0.657618079830605
319,64.091511308,22514,30525,511369811,1524523,3450,2152,38570132,1322739,2987,317581797,3513,163874,0.62104134848899
320,64.291746875,22056,37510,505412958,1516169,3470,2059,38086002,1376860,3129,316978572,3565,164847,0.627167481527057
321,64.491974828,20486,33589,509496123,1702879,19743,1896,34123233,1216191,4600,317556528,3503,174815,0.623275651500885
322,64.692223548,18337,58916,328886527,970987,45626,719,29216609,849032,228199,316465953,53294,867575,0.962234470006125
323,64.892485686,16504,1860513,434139744,1257879,1512,300,37485089,999035,5793,317295096,1446,333941,0.730859361265943
324,65.092728811,16370,366446,481846162,1275099,1354,87,41234769,967225,6069,317693045,1330,318828,0.659324635234928
325,65.292973998,15298,551397,461399545,1261844,2476,1586,38800342,904232,5755,317220613,2427,296944,0.687518261423513
326,65.493211525,16687,374404,481879333,1269005,2488,1415,41146773,952290,6147,317556127,2506,316862,0.65899511610721
327,65.693415553,16513,380606,480189955,1288776,2502,1624,41158581,967623,5875,317326277,2540,318279,0.660834891891897
328,65.893623902,65393,43945,434065676,3855839,3826,1926,58695186,3867311,701,316731393,5311,8227,0.729685415162843
329,66.093888171,69931,44684,431411194,3839908,3824,2152,58420229,3835900,17,316865688,3837,2988,0.734486476954977
330,66.294125866,71559,56019,427858863,3836416,3853,1013,58162686,3842099,28,316654588,3811,1489,0.740091220220907
331,66.494350516,127046,23492,385698170,1834045,17084,1204,42354331,1789788,29192,316579689,32214,38149,0.820796450758374
332,66.694597916,42518,17786,417100303,3612309,10813,4203,46885847,2906181,13141,316531364,11605,192385,0.758885480838406
333,66.89488641,40788,121243,313997927,2614714,5886,1895,29355773,2438899,200129,316425970,5144,331613,1.00773267206952
334,67.095191598,16937,379543,480812900,1272779,2483,1571,41102409,963483,6192,317523078,2493,315822,0.66038801787556
335,67.295453545,16464,427199,479892318,1283049,2534,1627,41019749,954208,5931,317251208,2527,315055,0.661088323568455
336,67.495691337,16216,365618,479417250,1294471,2466,1386,41167933,963218,6093,317639626,2458,315651,0.662553602316145
337,67.695894317,13523,3423096,373952671,1001411,2128,1185,31675360,803317,4898,316861071,2054,256999,0.847329342915698
338,67.896182206,18202,2874322,390473508,1092439,2180,1254,33850367,835305,5852,317054231,2034,262888,0.811973730622463
339,68.096456488,37413,491736,330732946,2122350,2586,839,39539874,2002630,1895,316496247,4394,101040,0.956954094921042
340,68.2966787,60549,137741,384511588,3489385,3842,1444,53656290,3444744,91,316364157,3777,5036,0.822768849816823
341,68.496977649,70853,55083,387176454,3493853,3842,1693,53513982,3503994,1221,316577321,3759,2056,0.817656439923901
342,68.697269589,71220,45155,433230416,3768044,4194,1830,57181120,3821037,31,316859890,4009,2760,0.731388836743171
343,68.897619528,130859,9205,354828519,1489461,26138,726,36611497,1080846,37881,316801810,37809,89863,0.892830742277511
344,69.097873188,54379,21567,329559055,2609943,3915,212,37332233,2551510,2931,316071499,4061,163839,0.959073932894971
345,69.298153371,102477,1220058,248097606,2118640,6677,490,27039216,2275121,97516,315302163,6545,318769,1.27087950618919
346,69.498426774,28607,3375367,351066180,1073299,2069,1156,32739138,802450,9304,316198532,1914,238733,0.90068069786728
347,69.698757155,17516,1898507,449850949,1183197,2510,1452,35295536,832886,7150,316833213,2717,278854,0.7043070903914
348,69.899046432,16320,416623,478137403,1290288,2761,1139,40618178,967470,6133,317558994,2750,312725,0.664158444847704
349,70.099284651,16438,363658,482121790,1268911,2445,1173,41180107,974322,5947,317699312,2456,316082,0.658960699536107
350,70.299517739,27050,1620712,437530316,1194338,2363,1369,37766198,885076,7497,317078116,2393,293807,0.7246997622903
351,70.499813688,113600,2900190,300321979,1570062,3607,454,32974366,1602624,18836,314944609,2328,107992,1.04868984297683
352,70.70009553,118281,170537,304354932,2656419,3362,1151,42729564,2898036,8695,315942685,3504,2913,1.03807315663937
353,70.900399516,60804,85904,348841344,3140730,3252,848,47123233,3032990,31,316145590,3068,4100,0.9062732827907
354,71.100699651,73029,52248,427366273,3835952,3796,1771,57717997,3828066,15,316993882,3843,635,0.741738181103496
355,71.300957473,141607,22208,459558979,2577395,26548,1083,43331245,2267943,5662,316585952,33504,18187,0.688890798497487
356,71.501225899,39903,13082,348964186,2376119,9888,171,47537552,2254942,22661,316854624,10351,186097,0.907986081987221
357,71.701473217,147555,13191,445946439,2713993,5805,532,43179878,2526456,32765,317067198,8588,295344,0.710998385167058
358,71.901731034,21959,26136,498816376,1595154,1775,297,38413433,1356768,3102,317475665,1765,168505,0.636457983889446
359,72.10197339,22274,35720,515884135,1456246,1903,278,38945817,1293071,3019,317483700,1903,162862,0.615416676847409
360,72.302233981,22011,52090,492704552,1569421,1970,472,37889381,1418155,2985,317279703,1871,162154,0.643955290674887
361,72.502458308,10471,26192,284751501,1131120,38594,406,27064965,683138,34909,317135955,8275,235971,1.11372882631442
362,72.702752399,15255,276851,481033072,2220034,16772,559,37194616,1188242,269822,316754064,46351,473026,0.658487082152223
363,72.903008695,16880,374394,480991884,1263125,1334,411,41346038,925494,6543,317486301,1360,318969,0.660065817243602
364,73.103249643,16397,450277,480900014,1256796,1370,281,41093073,931629,6110,317487148,1362,314099,0.660193675935306
365,73.303497399,16505,387471,481797328,1277099,1339,287,41213593,979428,5917,317466589,1345,319230,0.658921439680545
366,73.503732421,16691,384785,481680474,1265540,1313,156,41169616,947890,6269,317484521,1310,314449,0.659118519718115
367,73.704010377,43956,195374,457877565,2626866,2606,1142,51327075,2684377,3051,317162745,2578,134938,0.692680247393209
368,73.904288649,71076,38838,432995842,3888231,3834,2025,58740698,3863215,42,316818160,3855,6564,0.731688689056742
369,74.1045783,63528,166065,392660764,3451258,3782,1659,53848349,3412233,38,316620657,3787,2412,0.806346561786856
370,74.304800866,118483,48375,447699919,3542381,7223,1921,53380845,3300539,228,316550638,6363,7281,0.707059850953424
371,74.505024479,64609,9414,337845653,1844033,14086,1492,38265960,1223527,40386,316647158,22842,158922,0.937253906297856
372,74.705257822,41830,14848,422662904,3477307,4874,547,45523994,3135970,3841,316641848,4786,193478,0.749159306396097
373,74.905525594,139251,324272,385109201,1428375,6646,1641,37583371,1411986,44884,316998222,8702,385196,0.823138531037071
374,75.105823882,16003,363827,482435590,1275230,2483,1399,41339553,941504,5988,317730036,2495,302772,0.658595764048005
375,75.306082672,16245,716928,468873771,1224843,2526,1425,40163332,947270,6140,317410584,2538,318350,0.676963830420789
376,75.506307992,15934,1125034,481314063,1207424,2541,1313,37999330,871941,5825,317361451,2739,290070,0.659364592469844
377,75.706589754,10079,4505222,300535699,895316,945,115,27258259,670088,3830,316676709,891,193557,1.05370746321887
378,75.906819229,11525,4587444,304241224,883005,1048,292,27677171,700030,4261,316601733,1054,216950,1.04062733129157
379,76.107099941,49754,176811,385704709,3393869,5064,1100,49265321,2930652,1071,316619625,4947,34764,0.82088607582958
380,76.307384588,64803,87997,429302269,3751885,3836,1620,55077157,3485731,41,316559424,3862,4943,0.737381204011293
