index,time,cache-misses:u,dTLB-store-misses,branch-misses:u,iTLB-load-misses,LLC-load-misses,L1-icache-load-misses,L1-dcache-load-misses,branch-load-misses,cpu-cycles:u,instructions:u,dTLB-load-misses,LLC-store-misses,cpi
1556,311.747257501,376115,35465,506041,24581,203745,527688,31340619,484966,512929954,457687340,3690404,295379,1.12069945828084
1557,311.947463087,341636,45224,497601,26889,168109,433687,31172642,486839,515472747,543230423,3832393,260443,0.948902574626237
1558,312.14766893,431487,40040,393561,28559,245778,286276,32809507,410285,512784491,616380472,3396347,332986,0.83192851541215
1559,312.347904626,466536,41987,487649,21927,141214,478501,34244224,444364,513793943,589542531,3636670,288099,0.871512937545807
1560,312.54813181,393277,34266,471013,17771,129298,574315,31343511,501658,514531062,440943905,4068833,164353,1.16688552935095
1561,312.748380194,501215,37964,510144,14933,176805,689876,31556457,513268,513567817,480392221,4188552,176176,1.06905939469823
1562,312.94858924,315173,39905,463169,27810,146634,505412,31883644,516832,512289832,504120511,3612068,295384,1.01620509545187
1563,313.148795802,462177,38431,425125,20882,178999,546390,32130630,497459,505480257,547014889,3834794,172496,0.924070381199441
1564,313.348996086,269667,41737,437189,26768,112488,453429,33980315,463608,513213791,532324768,3539954,240745,0.964099027231436
1565,313.549196262,372380,40736,475886,23403,172155,544104,31665048,494151,514828063,501074491,3790841,227865,1.02744815840166
1566,313.749386753,441193,40591,505516,19018,150552,533276,33921061,559486,514734261,573487159,3767379,266252,0.897551502107826
1567,313.949588124,284953,38264,414289,30715,165896,305826,31587728,439782,513772370,554544390,3347569,487151,0.926476544104972
1568,314.149792834,453421,31160,391450,17932,137586,538434,33911646,390005,513042605,533559929,3268701,431316,0.961546355179907
1569,314.349984825,473877,40924,518389,27423,190076,373550,30469121,513591,513176470,550802216,3665258,332737,0.931689189137177
1570,314.550176626,510411,31364,481867,28290,164308,471558,32094787,410336,514341106,541068224,3408715,454936,0.950603053710284
1571,314.750372809,491721,40939,490256,18730,193340,464371,34172977,490104,512611295,598488656,3957545,171487,0.856509626140683
1572,314.950560942,394712,40700,526834,23047,197107,379278,31307640,539075,513642347,541420444,3824997,203121,0.948694037493715
1573,315.150783666,231436,43489,495632,28504,73518,557294,31696919,498452,514173966,469837410,3812725,105138,1.09436574239586
1574,315.350999321,352551,36949,411840,24379,220382,414652,31334395,440162,511071523,507682749,3728797,338254,1.00667498355356
1575,315.551200749,456944,45676,415097,25635,177983,406859,34331286,480890,514642729,615972569,3670715,313190,0.835496180999579
1576,315.75140575,310299,36986,470201,25719,148899,485350,31933972,450835,513270243,454392100,3581464,419657,1.12957563082633
1577,315.951623886,357280,35188,459903,20435,141717,669252,31191791,463877,514292578,415026010,3944033,222460,1.23918155876544
1578,316.151803822,509291,32470,400955,20386,155093,592030,33873431,413919,513159219,501093815,3617534,422217,1.02407813395182
1579,316.351988325,533123,42670,463852,18496,130053,609522,31495560,435184,505922515,647383945,3573913,484205,0.781487583847944
1580,316.552188905,335690,33078,468736,17613,182008,395954,36871550,522773,513781046,501185553,3970332,191072,1.02513139679427
1581,316.752381054,387725,37846,490860,24968,142609,520215,33021520,458246,513941444,541448241,3909040,174587,0.9491977350426
1582,316.952577305,406126,39355,491035,20280,203653,519220,31201955,504466,511869046,498899295,3994688,192867,1.02599673146461
1583,317.152790098,348973,36707,472966,21649,151453,521061,32592913,488599,514224853,507828928,3731878,340900,1.01259464486434
1584,317.352978969,419899,27277,487019,16671,103886,725517,31041614,517753,503020626,428491471,3792252,310200,1.17393381209214
1585,317.553166208,475878,41197,526489,21113,172644,527851,31322089,568851,513102027,548781193,4080519,181613,0.934984714390531
1586,317.753369899,332388,33266,498411,18690,122881,595025,31167255,483034,512067645,411239743,4036287,260493,1.24518034483841
1587,317.953559817,366443,35980,473474,17840,111896,702642,30954533,495878,507216440,410441986,4082678,149260,1.23578107820578
1588,318.153753598,622537,33823,411245,19883,122641,565204,35333777,366796,512853109,613351010,3576989,342102,0.836149448910176
1589,318.353960494,338148,39397,454757,27285,186780,409118,31396970,453201,513855294,535327091,3783175,243961,0.959890322457079
1590,318.554147616,309220,30143,465780,21948,100857,678266,31217938,462553,511636864,404411878,3889407,262515,1.26513807292277
1591,318.754342167,315720,39948,543519,20326,145846,644398,31047487,547955,512460089,436045544,4055712,123630,1.17524441208371
1592,318.954544869,282300,39201,449725,16110,141582,629473,31320208,456985,512150870,417982520,4106219,119132,1.22529255529633
1593,319.154737841,378693,43922,451983,16152,131250,428509,34513820,502891,513761575,586765847,3927501,68099,0.875581933793089
1594,319.354928823,396904,34125,511031,13976,157675,428267,29927201,404941,515923640,507901812,3260727,519226,1.01579405272923
1595,319.555136492,459410,37348,559999,15592,110960,607972,32715286,439009,514478939,528389447,3888975,158210,0.973673758855369
1596,319.755333641,452276,40359,469635,14421,182304,663934,30752563,457134,513987187,501082647,3808305,260543,1.02575331649831
1597,319.955531404,417110,37002,423004,15668,136833,400392,39004686,460632,513355896,631019148,3701845,271385,0.813534577559285
1598,320.155731597,236832,34246,465857,12353,83164,662973,31075963,490835,513166454,428233265,3961263,328386,1.19833393606169
1599,320.355918476,373801,34155,492550,18770,154046,521882,30937918,503975,514385778,446681909,3950432,188885,1.1515706538274
1600,320.556105425,465449,40240,444128,15516,96503,579322,33549520,444099,514687126,588645167,3830187,284679,0.874358875013069
1601,320.756312813,273992,36768,498951,16980,169937,255268,33841354,430666,513690115,544624524,3940066,218291,0.943200484670059
1602,320.956502937,553065,35890,461672,10059,174862,663723,32913163,462824,510465385,488675301,4088341,165295,1.04459010708217
1603,321.156689943,505253,8910,1392478,18564,507724,2083682,19453019,1979353,505742662,704044453,1049237,213100,0.718339104647416
1604,321.356893963,589984,663,1023226,26701,588269,3504045,9612435,1044559,503533457,867563158,188940,37,0.58039976958081
1605,321.557112859,1379472,13515,682780,16911,1604713,1218447,17146817,733733,497787540,909407810,1304469,168063,0.547375483832715
1606,321.757333466,388129,35801,495173,23224,128459,471224,31513886,504183,513691660,506694169,3712227,232664,1.01381008787571
1607,321.957556671,463445,37208,390099,18908,108645,469644,36052096,383251,513982503,632688644,3605729,303065,0.812378265161339
1608,322.157763845,421775,40444,472043,17599,124705,702382,33572708,454960,511735895,519162972,4229673,157166,0.985694131899684
1609,322.357970273,489257,39208,549115,18018,211850,522094,32300459,495616,506211590,511578177,3890307,149006,0.989509742124907
1610,322.558173778,627154,27153,395998,19950,122709,673903,33401543,390130,513472003,575983285,3198972,551428,0.891470319316645
1611,322.758369072,468886,20079,456587,16254,130698,579262,32898099,457255,515250999,472189893,3350586,430515,1.09119446781552
1612,322.958566914,574897,39679,532630,19829,168726,644449,32064442,478797,514527475,536090578,3846041,288869,0.959777127439087
1613,323.158789402,473706,31857,510792,14144,136715,438475,35064488,392325,514561468,593481546,3531088,355440,0.867021850077879
1614,323.358991849,499063,39111,436615,14448,159048,686763,30973648,463313,505756597,453767563,4173987,143513,1.11457194881072
1615,323.559195377,436251,44006,472654,20573,175170,428418,32138882,499076,514412754,590970345,3917035,183318,0.870454428639731
1616,323.75941868,353820,35422,500609,13286,145533,658944,30691723,491935,513696438,402612909,4034128,328513,1.27590652588837
1617,323.95962988,465522,39007,514209,14990,197581,450794,32443025,558670,512267592,551462287,3875935,194109,0.92892588319462
1618,324.159821537,477561,39240,475378,15402,120601,715397,31817144,495402,511306125,450815287,3825413,345172,1.13418098219904
1619,324.360029146,418914,37363,475355,11366,151867,436085,37865055,469183,512003940,602562288,3702179,122010,0.849711225206978
1620,324.560217874,272014,43175,495420,21104,113383,604779,31267744,475880,512850731,465924853,4205822,109738,1.10071555036795
1621,324.760449341,342596,37656,490098,16640,164693,499158,31115244,543014,512097133,438344905,4058897,252035,1.168251591746
1622,324.960636664,354554,34501,507369,16389,113433,612444,30672170,464652,509638727,445927088,3612280,484931,1.14287456562854
1623,325.16084177,404532,40428,516654,14835,156195,738477,31478222,477424,513463907,457583168,4172033,146838,1.12212149158424
1624,325.361031012,355108,43359,559440,28197,141443,490110,30658777,541977,513865050,485945243,4046901,154705,1.05745463589197
1625,325.56122567,395748,40930,420110,27764,128807,416352,31267072,424157,514440533,578371472,3375900,465696,0.889463879020644
1626,325.761441712,255729,35821,497721,23968,114174,523947,31114107,487174,512997667,425018690,3893907,238823,1.20700025450645
1627,325.961641573,476102,41402,495966,25008,213196,530081,32189383,477751,512095319,570324636,3952533,137024,0.897901452393159
1628,326.161840417,357222,42232,401658,21958,165729,380378,34419683,417196,512441436,532917366,3542322,306822,0.961577664181429
1629,326.362033711,530290,35749,408214,18881,143753,449122,34554516,366630,514470450,659831922,3139007,467579,0.779699242862639
1630,326.56222103,386701,32319,468783,23088,153461,701221,30628206,441460,509643401,383541548,3983622,241045,1.32878277114322
1631,326.762413856,452378,44067,444879,25409,209745,544865,32918146,464687,514323349,534374877,4041982,93247,0.962476664111588
1632,326.96261558,213483,42537,513666,21195,133968,731308,30869067,441159,512562625,386153738,4331050,144537,1.32735378311941
1633,327.162805948,671563,33966,463332,14574,183969,609976,34268712,468445,513133085,597501613,3531613,173306,0.858797823864619
1634,327.363002786,455885,40899,419731,23590,260499,322467,31213694,448472,512418596,578672576,3456754,363613,0.885506964131647
1635,327.563196644,491101,39200,506089,23920,196519,636681,31325239,474584,513379782,479721666,4111287,219098,1.07016175917308
1636,327.763397204,399752,32215,456427,11881,126852,492662,35260131,420011,510786304,517218219,3582680,386653,0.987564407509783
1637,327.963592561,509754,34823,456724,16218,194800,534194,33576834,433700,513720318,557060604,3226686,306982,0.922198256906353
1638,328.163804879,476542,41968,488469,19706,193734,644824,31250222,497745,510074958,477152845,4119605,124185,1.06899699613024
1639,328.363984845,402893,38445,512626,25381,137060,655512,30708697,605680,505373484,378040333,3989541,170639,1.33682424832696
1640,328.564166454,439031,35414,462149,21440,145653,646441,31475476,500049,512670319,475635406,3855245,234394,1.07786407936166
1641,328.764373439,503905,37959,413196,15959,158085,535106,35003664,449345,513643657,627240922,3518537,270631,0.818893728046653
1642,328.964569279,393312,43069,464995,30648,188664,575918,30820254,428871,514126114,507227418,3690010,291051,1.01360079474253
1643,329.164786007,466540,42871,518905,23433,226154,439662,33009996,445839,513073515,571915906,4057528,184581,0.897113560957684
1644,329.364993706,426626,41443,453759,21129,214492,432698,32747503,435058,506129611,544933307,3434697,394830,0.928791843879714
1645,329.565185666,340597,43187,467188,23081,168529,413815,32842958,521741,514708365,557887071,3722757,202693,0.922603142742485
1646,329.765380428,557023,41164,531650,23048,165622,574734,33288802,541880,513782284,542957672,3803844,156253,0.946265814989718
1647,329.965596064,375112,41297,492086,25976,180125,524564,30919185,506526,514716291,470310605,4357498,117982,1.09441778588004
1648,330.165793227,555981,39351,394565,25012,242792,436756,34469548,469976,512895707,630577806,3519622,204541,0.813374181773851
1649,330.365988954,532471,34563,434668,16152,153211,472967,35554838,424897,514080137,590126857,3485923,297351,0.871134961749419
1650,330.566180896,433017,38487,556021,17585,211584,564748,30644922,478086,511339931,502958317,3902197,224973,1.01666462948658
1651,330.766370291,374285,39174,509283,22583,164047,568396,30710490,499947,515438080,478046400,3611265,236656,1.07821767928804
1652,330.966558672,389073,33965,501674,18416,171244,475453,30715379,517653,512640864,500577392,3515304,390552,1.0240991147279
1653,331.166754538,470424,40308,460043,16231,150828,608327,33816531,471397,514040209,545480608,3877076,132682,0.942362022519415
1654,331.366947462,501023,37010,409637,18212,242439,419613,32621658,473484,511118654,570189622,3592376,345805,0.896401187042299
1655,331.567144626,366771,33481,475119,17320,171259,502808,31171611,455284,512201381,470115319,3567219,428212,1.0895228474782
1656,331.767346658,418519,36292,458247,17259,200463,436201,31431142,540958,513258749,511904531,3352706,324007,1.00264545030956
1657,331.967544342,455526,39573,480121,20982,123644,564016,33533441,463654,511615617,516001931,3779824,120536,0.991499423284135
1658,332.167727274,268949,38644,491689,19211,141441,516693,31405403,500953,513256517,467919424,3908561,209086,1.0968908121241
1659,332.367922925,636374,32072,405177,25398,238527,692235,28370960,383654,482168560,389539366,3447489,336259,1.23779161256837
1660,332.568118488,516453,42074,440376,18343,124124,626822,31272684,410952,513419522,603694348,3381281,410787,0.850462694741015
1661,332.768382316,314873,34724,472445,15257,162304,363329,36120385,498384,514653737,553194055,3473638,201259,0.930331286730838
1662,332.968607944,397406,39760,475795,26549,249235,381699,31329993,464161,507493246,497972970,4033160,145972,1.01911805775322
1663,333.168845488,548624,38922,430827,11290,154999,493618,36403097,434782,511807534,628016257,3516285,274205,0.814959052883244
1664,333.36903804,415754,35227,437864,22571,183185,606171,30353112,418525,511485496,461070878,3445757,417600,1.10934244691117
1665,333.569248336,498717,35777,509730,17665,172412,618941,33251096,568231,513184283,538794973,3831346,179261,0.952466724295143
1666,333.769445907,397185,39383,456898,15931,218287,555776,30769778,454208,513585055,536759658,3776869,202457,0.956824991121073
1667,333.969653355,574919,37801,475017,15950,243931,515556,34557265,485619,513984153,569676363,4065351,164434,0.902238861190033
