index,time,branch-misses:u,cpu-cycles:u,LLC-store-misses,cache-misses:u,iTLB-load-misses,branch-load-misses,instructions:u,dTLB-load-misses,dTLB-store-misses,LLC-load-misses,L1-icache-load-misses,L1-dcache-load-misses,cpi
2790,558.866408066,1493144,420987875,202264,3618460,13039,1510069,320628801,2008293,182249,3358669,157270,11212156,1.31300704642563
2791,559.066674428,1508598,427130408,212392,3576903,15851,1501151,325185293,1998049,191929,3455615,163927,11277659,1.31349854127628
2792,559.266896874,1484208,425940399,198668,3584780,14925,1481987,320998830,2027232,187889,3365904,153338,11224466,1.32692196728568
2793,559.467131262,1492164,426397694,223435,3630198,16792,1501972,320965115,2054189,185078,3457861,158898,11253122,1.3284861004287
2794,559.667378992,1488071,429350194,206377,3680777,11828,1514583,324141514,2017798,193245,3398922,148308,11340843,1.32457638240068
2795,559.867616699,1504006,427454291,218386,3658168,9706,1506554,323967678,2017561,192577,3372942,144689,11257186,1.31943499314151
2796,560.067843137,1519488,430295084,219221,3642651,15733,1506021,324566284,2065023,187225,3501060,152078,11329547,1.32575410697927
2797,560.268066618,1499574,426236241,211411,3609817,16044,1513934,322517002,2027056,189217,3431731,154289,11184299,1.32159308922263
2798,560.468287111,1505824,433957352,204054,3587246,13405,1535374,324505172,2045504,188497,3377482,155240,11248648,1.33728947777757
2799,560.668503193,1519777,429107963,212531,3608591,11459,1520791,324602074,1987103,189864,3352100,155752,11294979,1.3219507741038
2800,560.868764571,1527835,429545220,200157,3594006,13232,1495058,323588647,2022710,191060,3353003,161907,11333717,1.32744218309983
2801,561.068989002,1504455,427657575,206924,3648536,14426,1511862,322843153,2026098,192454,3449833,169248,11322171,1.32466050782251
2802,561.26921263,1496102,428924034,212664,3592482,15580,1513089,323647736,2032735,187305,3419747,152968,11255917,1.32528050188493
2803,561.469459761,1529509,436981677,210666,3628733,18307,1509114,328537329,2022191,189994,3361468,154218,11445619,1.33008227202091
2804,561.669682688,1498861,430331939,212394,3612288,15748,1512903,325605531,2061244,194553,3396993,154248,11228939,1.32163583855091
2805,561.869906748,1498533,428700812,199587,3603528,9933,1500105,323639015,2020332,186976,3340007,160593,11226497,1.32462648855856
2806,562.07015475,1484269,430285626,198449,3643533,14019,1483291,324294184,2027466,188908,3345613,164845,11219681,1.32683732003038
2807,562.270398411,1488231,424749184,212176,3648192,10941,1471009,321378322,1991706,196178,3426145,154161,11344329,1.32164852114699
2808,562.470626274,1503542,431693701,213730,3645899,16488,1497287,327304191,2024946,180138,3464386,159708,11242810,1.31893728485744
2809,562.670896966,1492705,427369512,208637,3617144,15324,1506432,323821332,2026597,188535,3409620,153489,11208223,1.31976948325319
2810,562.871121368,1482499,431748685,225282,3625046,19709,1495133,322415834,2001158,193640,3334169,231311,11070547,1.33910509184236
2811,563.071377217,1447740,442133884,209747,3605410,12805,1431400,307422297,2024488,187283,3432732,194255,11232870,1.43819719101247
2812,563.271597205,1514976,430998009,210788,3655223,12367,1500901,322619650,1992401,192149,3424071,170212,11353556,1.33593229364671
2813,563.471831884,1487935,423384666,205819,3631089,11954,1494865,321653773,2034209,191164,3352000,153003,11207125,1.31627452105155
2814,563.672027866,1505851,431740064,200789,3613092,14783,1505067,325575765,2033534,197036,3371691,145924,11379009,1.326081700215
2815,563.872234764,1464274,439569366,217593,3573190,21105,1512520,319199765,2028320,190399,3505576,219010,11050582,1.37709802511916
2816,564.072429489,1496342,433716933,211968,3640242,14683,1461600,319747315,2008730,185701,3422589,160724,11284607,1.3564365130009
2817,564.272655678,1498169,430038714,203479,3638334,13112,1477009,324483343,2029609,187814,3409101,150479,11369070,1.32530289544015
2818,564.472858642,1489335,422097001,213787,3666369,11943,1483877,321387284,2004394,195389,3448640,153168,11285708,1.31335937049706
2819,564.673068619,1496851,428108896,211713,3662344,11451,1515087,323365672,2007106,187352,3395569,144196,11282065,1.32391571854912
2820,564.873278559,1497552,426655233,207745,3627200,12935,1488665,323742275,2016920,188224,3446394,149333,11315756,1.31788544761416
2821,565.073479975,1489423,424427098,212942,3591543,15026,1509311,320371041,2032959,192540,3372371,143200,11180350,1.32479857316442
2822,565.273694831,1511848,434650753,236390,3710707,10125,1498807,320032306,1975265,198056,3401530,152379,11123317,1.35814648974844
2823,565.473903034,1491122,431865746,228480,3693277,11927,1466867,323715414,1988695,200447,3412158,150201,11168629,1.33409077023438
2824,565.674113046,1489800,424957803,233100,3661306,11442,1494760,319750883,1993272,204969,3380195,152270,11199109,1.32902777003434
2825,565.87434362,1490948,427703461,208990,3624095,12137,1521282,322040532,2001452,189662,3378521,145783,11219203,1.32810444183467
2826,566.074556447,1520976,434858675,211538,3709106,16771,1498072,325305590,2045809,183320,3465308,162154,11294817,1.33676975855226
2827,566.27476546,1516648,430199038,202233,3593142,16346,1503622,327030708,2017442,181794,3365363,150504,11362535,1.31546985489815
2828,566.474990634,1515393,424840759,204836,3575101,13523,1503331,323831549,2013969,185615,3376098,153303,11443225,1.31191899094427
2829,566.675210248,1495104,424545590,215665,3603506,12601,1495106,323758868,2015908,199695,3392256,156011,11223559,1.31130181119857
2830,566.875425146,1510347,432276296,200400,3606312,15024,1502183,326979831,2012890,184742,3344446,149433,11356117,1.32202740052184
2831,567.075650505,1479906,424820068,224442,3691937,11731,1491231,319877475,1992746,201490,3434774,156415,11111283,1.3280712185189
2832,567.275860928,1513204,425064769,208288,3572179,15058,1499457,324288741,2011940,190620,3412666,156990,11416066,1.31076018146433
2833,567.476068037,1482863,426550411,206000,3606332,14271,1495586,322149499,2008949,182415,3357774,159638,11198282,1.32407597194494
2834,567.676288792,1502179,429074628,208798,3605748,10576,1509922,324994683,1987851,183626,3385302,153272,11253808,1.32025122392541
2835,567.876497318,1488412,425044686,207841,3623948,10616,1459495,321387452,1987665,181076,3368146,153956,11274727,1.32253043283096
2836,568.076706117,1484096,427724350,215825,3701600,13931,1501610,319544849,2028326,183695,3436356,162540,11180049,1.33854246544278
2837,568.276955241,1464191,426944252,204821,3593655,14960,1487440,320783558,2019545,193217,3387890,152765,11146730,1.33094181840829
2838,568.477154737,1496126,427747759,202493,3643317,15097,1469990,322993477,2032890,188773,3417583,155865,11312998,1.32432321226103
2839,568.677351271,1499160,425594597,218515,3646164,14229,1485291,322838251,2000526,191809,3391254,151438,11313952,1.31829049278303
2840,568.87755497,1503001,429584623,205255,3643558,14258,1504735,320974160,2025908,195037,3380537,156799,11282538,1.33837759089392
2841,569.077761253,1493542,433028920,214557,3629763,13103,1461967,321799141,2002812,197685,3338288,155729,11155558,1.34564970762305
2842,569.277968931,1503135,427665799,216997,3657743,12463,1492682,324496681,1998292,190568,3405985,160101,11181798,1.31793581888747
2843,569.478188916,1504592,429010281,220516,3643646,16563,1509169,325289890,2028333,193554,3424757,152667,11276777,1.31885525553838
2844,569.678396388,1473257,426974530,204036,3680132,16971,1491458,321002865,2048629,182746,3366101,154113,11080814,1.33012685104851
2845,569.878611177,1500599,421821409,211654,3574255,12664,1471019,319396624,2001425,198191,3374900,160687,11287210,1.32068211528748
2846,570.078836396,1492817,431548153,211738,3643452,13132,1483750,321761552,2022423,188208,3374369,152462,11321139,1.34120484662506
2847,570.27905097,1495041,421573294,215896,3638587,13706,1506168,320706545,1981616,185243,3401492,149163,11248960,1.31451415810675
2848,570.479265037,1464005,420553354,233930,3668178,12403,1454869,315346122,2006777,207523,3410890,153024,11038867,1.33362462595941
2849,570.679493726,1487393,428602880,218193,3582673,17175,1488542,322820805,2021648,184578,3437656,158755,11216061,1.32768047586028
2850,570.879704423,1496217,423423642,216035,3594307,12878,1469399,320121809,1986968,181873,3425697,152090,11307610,1.32269539311519
2851,571.07990076,1501098,432254712,207423,3580453,12551,1513393,325989771,2029936,189716,3361213,152890,11227463,1.32597630494363
2852,571.280108249,1488028,424361010,214308,3599452,16045,1479096,320578719,2003968,193207,3388435,149727,11239553,1.32373418710928
2853,571.480291062,1502942,426461621,229015,3655403,12398,1506816,321853340,1978458,191514,3447741,153366,11179872,1.3250184726994
2854,571.680486845,1489121,427215502,216853,3679611,19134,1505482,320170126,2052158,187221,3415591,160037,11153256,1.3343390507333
2855,571.880687737,1496629,425606056,212952,3633514,14692,1478382,321877532,2009741,189804,3406181,157033,11255722,1.3222608404988
2856,572.080877635,1486316,422650569,205205,3584613,14387,1491605,322130191,2045617,189504,3387157,153788,11137473,1.3120489193762
2857,572.281074913,1514104,430966879,202684,3588933,13091,1514506,323653150,2031486,185629,3341408,157391,11347763,1.33157016701367
2858,572.481280863,1500336,427898452,206058,3610148,12881,1502885,321194276,2018087,196158,3372554,151257,11198314,1.33221070228537
2859,572.681473419,1491724,420972481,204194,3618117,13399,1488833,321679382,2017569,182066,3403809,153240,11341002,1.30867100770543
2860,572.8816758,1495503,425497279,207101,3600005,18558,1498737,321680532,2032255,186622,3396870,154066,11211079,1.3227324524569
2861,573.081884556,1509657,435518995,216430,3654261,17780,1503872,324055021,2040217,191815,3478030,155391,11324456,1.34396619949302
2862,573.282082116,1492875,428542732,205428,3570400,15209,1498425,324546370,2018949,185364,3348405,161179,11203055,1.32043606588482
2863,573.48228833,1510739,425431788,207997,3591682,11730,1507575,322159517,2010552,197201,3375711,152595,11292228,1.32056253362213
2864,573.682509515,1494812,425699645,214816,3616370,7113,1496713,320340932,1996073,184857,3356982,148245,11263102,1.32889556867494
2865,573.882717166,1511410,443845091,212607,3726436,18297,1523404,325063083,2038742,194898,3430761,154261,11264632,1.36541217447322
2866,574.08292699,1480035,433418259,223521,3729897,15325,1514272,321541267,2015783,184999,3430548,145816,11167796,1.34793976227008
2867,574.283151327,1489829,422812937,208161,3591832,15604,1494508,321703686,2031691,190594,3379007,152341,11269034,1.31429310698044
2868,574.48336105,1493517,425238817,214032,3599018,16207,1504689,321888919,2018411,193985,3418351,158476,11223950,1.32107317742118
2869,574.683571695,1494637,431863256,207970,3603264,11954,1505950,324103329,2019723,200284,3367572,154765,11096995,1.33248633185128
2870,574.883799961,1487136,425057604,209923,3597588,9563,1495925,320948824,2021987,186836,3360247,151970,11203283,1.32437813201023
2871,575.08401208,1491908,428613711,218845,3662238,10657,1469044,321147064,1987436,190065,3410196,149994,11306957,1.33463375209309
2872,575.284206492,1497550,420171353,210399,3595187,12910,1469361,319583918,1997980,196143,3402264,158069,11331461,1.31474498350696
2873,575.48442413,1486223,420765333,218319,3566329,14047,1466623,320069033,2008582,200729,3430819,152823,11222133,1.31460806769145
2874,575.684632723,1509811,428149060,220110,3593287,13185,1499336,322095898,2001099,194247,3424428,148124,11086119,1.32925958591376
2875,575.884842753,1484831,424954266,202632,3603210,9545,1489176,323188144,2005481,193783,3406707,154707,11309576,1.31488197784879
2876,576.085059482,1496631,438008931,211998,3664955,16599,1484903,324242460,2021734,198239,3405301,161383,11199619,1.35086851672665
2877,576.285257963,1495120,424686218,210172,3604879,13131,1486870,320238516,2016898,183561,3404395,158198,11232657,1.32615596432504
2878,576.485459601,1509102,427491955,225182,3640312,11833,1470315,321545485,2020636,198586,3410410,162875,11199698,1.32949139372926
2879,576.685692027,1499988,424248822,201478,3572632,12924,1514192,323608852,2027287,196995,3355026,155475,11197717,1.31099263625829
2880,576.88590044,1491960,426294420,215112,3620568,13220,1483499,319951484,2005128,196665,3418864,152400,11152842,1.33237206675997
2881,577.086111611,1510865,434541468,210769,3574282,14397,1499834,327568234,2026357,193608,3420404,161736,11181803,1.32656778923197
2882,577.286335061,1492946,420975711,210088,3608323,12616,1478513,320140420,2004359,188295,3382850,152712,11378349,1.31497207069323
2883,577.48655089,1492096,429430380,231282,3650593,12250,1482955,322803801,2020880,196884,3442486,150639,11248326,1.33031388933366
2884,577.686763877,1488408,426880210,214775,3630219,14883,1514744,323867313,2039701,186380,3406186,147992,11213315,1.31807129915578
2885,577.886984242,1479184,429925148,209077,3616895,14740,1475340,319934623,2027327,200004,3390789,155945,11117984,1.34379062812467
2886,578.087198059,1492341,427719619,220923,3671992,15787,1502790,322348070,2009402,187017,3486720,149098,11212100,1.32688748221759
2887,578.28740517,1521942,427502866,229485,3623037,14139,1493185,322966090,1987886,198307,3433254,159111,11228322,1.32367725045066
2888,578.487622548,1515815,425893524,215531,3587358,16279,1483068,322194185,1994540,186205,3443379,165328,11294006,1.32185353997
2889,578.687859293,1465576,429630412,204388,3651951,11832,1497446,320904028,2051212,194148,3356855,153838,11125244,1.33881277426658
2890,578.888055921,1480309,422320432,211464,3684508,15492,1488151,321043259,2011050,189748,3432397,156551,11142630,1.31546269906262
2891,579.088251738,1460240,419535182,218372,3660664,16410,1475570,317679318,2023690,201625,3457183,151363,11193952,1.32062478804491
2892,579.288460085,1497525,425903166,203566,3543197,17835,1500787,322647244,2038505,191239,3382085,157821,11269258,1.32002728651852
2893,579.488680247,1488200,432428858,215172,3640860,16396,1505983,323061817,2035971,192427,3413503,156200,11205279,1.33853286041538
2894,579.688884096,1505752,426466459,205982,3585019,12933,1499659,320685259,2011502,191054,3371561,163737,11297305,1.32985987672106
2895,579.889092885,1477671,425815598,202998,3634235,14851,1497037,323412514,2030881,189346,3400437,148589,11255472,1.31663302923399
2896,580.089301922,1451356,420999012,207582,3656004,14829,1463931,314650765,2023668,193524,3360863,158528,11127557,1.33798820416025
2897,580.289498866,1482452,422617803,222727,3595276,15836,1472370,322933912,1985058,195658,3436194,158276,11340394,1.3086820160281
2898,580.489715135,1488501,432360716,212705,3610207,10995,1477103,323097682,2006987,193610,3370892,152954,11181881,1.33817337631039
2899,580.68992328,1493061,424277781,210668,3599748,13145,1497272,322927379,2017092,190729,3371812,151556,11293518,1.31384889789726
2900,580.890133384,1506402,425708823,200629,3607004,12117,1479061,323674399,2009723,189683,3340157,155426,11328768,1.3152378572888
2901,581.090355146,1486453,431050835,208821,3649187,16390,1476024,321737127,2022231,191893,3395508,146408,11208632,1.33976093781679
2902,581.290567117,1486232,418105923,205020,3574721,14523,1498167,320371801,2005705,190183,3382826,148205,11166771,1.3050646832678
2903,581.490775865,1473283,421877488,203618,3595085,14151,1481944,320913671,2015967,187785,3372597,148406,11200710,1.31461363638821
2904,581.691001862,1497939,428856981,213012,3598538,13541,1497993,323245958,2031603,184897,3390427,146344,11181490,1.32672032050591
2905,581.89121787,1495254,429458180,203616,3668924,11958,1488593,324099855,2014377,192071,3336834,147710,11194708,1.32507982763522
2906,582.091433253,1501094,431539528,215927,3610382,16540,1494483,323360991,2019132,186680,3386943,165383,11320551,1.33454417821227
2907,582.291665065,1477188,426744518,214607,3650376,11193,1489566,321002980,2007367,186504,3393985,152860,11190063,1.32940983289314
2908,582.491860286,1481996,421081034,223056,3628040,15862,1471249,321154238,2012906,186673,3412819,151269,11144501,1.31114892527123
2909,582.692060126,1475733,428604023,209640,3644766,14878,1464408,319660895,2027350,195292,3384840,161585,11254053,1.3408084307591
2910,582.892280468,1488758,429136269,214119,3649240,12421,1479852,319377887,2007104,193512,3395837,176661,11238031,1.34366306017924
2911,583.09248377,1454545,423919430,235775,3704544,12848,1449715,316223925,1991618,197770,3414863,141468,11064117,1.34056722621478
2912,583.292682909,1489103,424635295,223789,3657299,10978,1454267,317327860,1990789,197527,3429933,148319,11256330,1.33815951426389
2913,583.492905603,1469497,422222386,242307,3692285,13726,1461115,316752317,1964787,208666,3450193,146583,11155474,1.33297331491975
2914,583.693109608,1490955,420747720,207034,3614656,15482,1500918,321836103,2008275,191161,3375742,141046,11219937,1.30733536753022
2915,583.893313412,1497079,433645250,229195,3671497,14244,1518241,321899571,2013649,198392,3429629,151421,11198191,1.3471445415502
2916,584.093536004,1508819,431873343,213586,3606923,14558,1515557,325408395,2017188,189164,3450495,150248,11177406,1.32717332937892
2917,584.293740071,1476768,424560722,211139,3611205,12984,1480036,321309980,2009079,191361,3384629,146325,11126055,1.32134309055698
2918,584.493962484,1468129,419311953,207047,3607071,12640,1467108,317125050,2004161,187306,3412478,154839,11187503,1.32222904813101
2919,584.694185358,1502500,423678722,221762,3631576,13182,1511168,324871130,1988073,183966,3441838,153701,11169862,1.30414396009889
2920,584.8943938,1492771,420868110,204298,3610402,12986,1502483,322426656,2027323,185498,3364807,150327,11307169,1.30531425416638
2921,585.094618705,1486376,425343502,211111,3668269,13107,1497033,320177147,2031287,183793,3422727,144634,11006836,1.32846302737528
2922,585.294838214,1484633,430035366,205217,3662057,11956,1464329,320592723,2022929,190764,3372882,154119,11228957,1.34137594258495
2923,585.495042292,1502334,435839292,203735,3622865,15021,1501223,326898430,2038636,192047,3399977,153035,11343197,1.3332559963656
2924,585.695256094,1485928,423317879,205563,3578833,12681,1486535,325542624,1994796,179521,3355522,138754,11293766,1.30034547795499
2925,585.895487153,1497481,428285437,206376,3637381,18866,1487736,321563039,2035412,185644,3420398,152043,11402284,1.33188639568741
2926,586.095701598,1499657,432916299,221734,3695443,16226,1495806,322504696,1980026,198907,3410435,156348,11096821,1.34235657455357
2927,586.295902068,1477653,427595631,207863,3621407,15025,1499483,325719654,2012404,193205,3394198,145088,11163865,1.31277196739255
2928,586.496110364,1500724,426755998,208124,3609664,11563,1504732,321191743,2025426,190829,3391682,156591,11271984,1.32866428636679
2929,586.696317339,1474491,421245188,221288,3664339,13792,1470192,319265207,1999011,189648,3370720,151164,11109492,1.31942090388822
2930,586.896524924,1471357,424418264,241715,3642608,9301,1443164,319761259,1952715,205248,3410491,151815,11069861,1.32729732590902
2931,587.096736544,1438252,427013650,228217,3735991,13985,1460638,319673889,1976374,187555,3472822,144964,11067374,1.33577894439793
2932,587.29693287,1436080,417701256,220118,3654589,14593,1455345,318099039,1999689,189463,3412858,150073,10968589,1.31311700064583
2933,587.497137426,1500190,430990749,209601,3605241,14166,1471773,326446779,1984483,196351,3395043,146143,11199027,1.32024812840932
2934,587.697358481,1490391,427360371,200617,3593077,14896,1473768,325876617,1981363,192278,3390987,144696,11250095,1.31141772286166
2935,587.89756482,1460805,422137034,215684,3628113,14078,1448395,320141037,1994260,194437,3386789,141005,11185641,1.31859707195238
2936,588.097771944,1450755,427140330,205708,3643880,16198,1443515,323089901,1986570,183153,3418976,139964,11237861,1.3220479150786
2937,588.298000727,1441779,422462518,204279,3594587,12391,1434864,320141720,2000169,188102,3396902,144373,11149552,1.31961094605227
2938,588.498217055,1494311,423324303,229466,3637341,15485,1484867,323022143,1980178,184746,3490904,143813,11164650,1.31051171622002
2939,588.698423479,1441534,424990360,213389,3639923,16849,1451649,322427071,2020106,191455,3451154,147959,11129484,1.31809763579064
2940,588.898660653,1464604,424815725,225055,3681308,12551,1472690,321190162,1994538,190276,3445365,146840,11110093,1.32262994095068
2941,589.098888305,1441391,424138010,218062,3693820,14695,1390955,317809237,1976009,201131,3490492,144984,11027025,1.33456791251162
2942,589.299099086,1425820,424449104,238872,3732614,13664,1464029,320376589,1957638,199485,3408003,136613,10931495,1.32484431938315
2943,589.499328118,1497262,440122974,214417,3696566,16519,1493140,329279535,2020704,194718,3410030,141891,11124831,1.33662413608547
2944,589.699546795,1489650,426405690,216943,3605197,16652,1494992,326461438,1984143,188662,3411422,146730,11141953,1.30614412719704
2945,589.899759474,1482271,427776918,215344,3618219,16873,1440971,320974800,1954197,191939,3403485,153982,11278040,1.33274300038508
2946,590.100039887,1456410,422665870,233853,3740927,15545,1459781,320570797,1982447,197060,3522078,141506,11223885,1.31847901916031
2947,590.300242304,1451483,422692262,223179,3707986,16189,1471968,320344046,1980301,198873,3414286,135302,10950831,1.31949467229992
2948,590.500482627,1455560,427733215,218845,3624164,13955,1442631,322733204,1959045,206882,3445850,146905,11137855,1.32534616735624
2949,590.700690325,1495895,428917464,215063,3643857,15940,1469786,324639183,1981166,191986,3434537,150671,11150543,1.32121286172655
2950,590.90091223,1450569,427391931,234738,3676320,16000,1455345,319534044,1996611,204543,3484063,139022,11149448,1.33754740386912
2951,591.101108038,1441394,425165475,230017,3732702,15429,1446985,321141742,1969698,212540,3485586,144327,10994903,1.32391844284135
2952,591.301312982,1459564,430794305,217425,3676824,14846,1469855,322993698,2007475,192860,3432541,140183,11039119,1.33375452111762
2953,591.501507969,1468842,417216432,219698,3648313,15308,1458307,317690672,1973976,193312,3404280,145245,11001879,1.3132788236225
2954,591.701701952,1465589,420338678,214587,3654471,16114,1474492,321195515,1978701,195293,3464768,145065,11233388,1.30866920106279
2955,591.901907552,1469233,420402315,212526,3602550,18913,1477416,320518917,2005044,189305,3445466,144495,11346391,1.31163027422809
2956,592.102112709,1466502,432983367,208180,3685231,16069,1509624,324425044,1996156,192146,3349436,133801,11034969,1.33461757964653
2957,592.302305169,1467288,425279809,217461,3646933,15233,1442402,321557963,1956494,209598,3363850,145447,11099662,1.32256034038877
2958,592.502510186,1461716,420935980,208381,3602172,13331,1459526,321378308,1963692,187815,3404777,145761,11245511,1.30978342197259
2959,592.702728313,1433437,425048571,196655,3644947,15212,1423809,320582801,1972903,191404,3341663,148899,11131430,1.3258620539659
2960,592.902932637,1481878,428412185,236263,3672715,20451,1444821,319962814,1918043,194887,3412748,204826,11073558,1.33894367174806
2961,593.103157904,1432670,426747023,210544,3742212,13894,1446470,317007024,2003568,182798,3402693,141693,11083826,1.34617529168691
2962,593.30337899,1439721,419530026,205766,3610841,16289,1442226,316367692,1963616,190395,3402090,149641,11008736,1.32608365711376
2963,593.503593553,1454092,423231196,211928,3696565,12376,1479553,319143271,1979372,194781,3343496,143589,11054696,1.32614795440885
2964,593.703805101,1437851,418121075,224083,3623848,12279,1449547,319733656,1967761,189128,3441288,143663,10973584,1.30771680476453
2965,593.904033973,1465055,415915088,208195,3592333,16093,1464167,320937473,1967428,185700,3407724,155026,11212253,1.29593806579265
2966,594.104228817,1431604,424763144,218748,3613268,16189,1439504,320496223,1987676,189554,3372060,148934,10929055,1.32532964046818
2967,594.304430258,1430004,420819005,209492,3614740,16586,1455596,318114082,1992098,200706,3359885,140945,11101605,1.32285563202449
2968,594.504629804,1452628,420713130,226716,3641297,13566,1439923,317327741,1974594,196513,3449319,147541,11068430,1.32580003460838
2969,594.704843485,1460764,422695384,214328,3622480,15047,1478199,321056568,1968907,189167,3374659,146778,10970281,1.31657603715492
2970,594.905044093,1471598,420694134,209659,3606416,9808,1451172,320408391,1951787,189826,3339511,153077,10909440,1.31299349772647
2971,595.105250715,1466848,430960476,217982,3660114,14752,1470460,326771088,1975501,189836,3458713,146245,10980737,1.3188451849816
2972,595.305456297,1455937,420290199,229423,3639516,16115,1442369,319621912,1945934,189513,3413467,142273,10890893,1.31496053061594
2973,595.505657068,1424545,427272932,239643,3793061,16115,1457839,316976753,1950721,194134,3399409,142396,10815862,1.34796299083801
2974,595.705877758,1434527,428625845,224130,3666431,11126,1413456,320349489,1910515,194748,3413237,136795,11013848,1.3379944707825
2975,595.906082728,1448795,439808359,215964,3741085,11486,1443516,323976371,1939970,201343,3408678,145377,10882620,1.35753221027345
2976,596.10628906,1428056,423420578,219801,3650507,15010,1392089,322990132,1973154,197086,3499756,150450,10988694,1.31093967291855
2977,596.306516276,1444800,423851124,231656,3622414,13241,1399957,320949950,1966356,201823,3489966,143896,11142181,1.32061439486125
2978,596.506728566,1425552,420843580,206944,3699712,15806,1462770,321275195,1991915,192333,3367595,140106,10878627,1.30991619194255
2979,596.706944554,1451329,425532092,215187,3593873,15420,1430645,323468369,1911713,194008,3393885,145998,11039977,1.31552922258065
2980,596.90717352,1448790,432157319,235022,3665040,12912,1448419,321997068,1967116,195849,3445385,147168,10799456,1.34211569591062
2981,597.10740391,1441026,427574364,219067,3727247,17656,1452555,321177032,1984756,192024,3506277,148233,10975129,1.33127316526171
2982,597.307627595,1457494,427733630,230438,3698942,12603,1449414,322118319,1976322,197177,3493753,142716,11072815,1.32787738160275
2983,597.507861593,1436493,418111232,215036,3641324,13072,1410483,315619647,1951394,194843,3436843,147183,10987414,1.3247313213046
2984,597.708062565,1427899,422260549,226737,3681171,15042,1417303,317407049,1968999,196862,3410860,147385,10901364,1.3303439552787
2985,597.908250949,1425214,425394579,223055,3700033,14971,1431374,317939646,1974079,198726,3436196,139565,10974204,1.33797273901475
2986,598.108476812,1434496,435296462,218427,3832584,13746,1465804,322299851,1954236,191075,3402438,132671,10964745,1.35059467340554
2987,598.308680475,1450299,426270113,212066,3685442,14854,1457513,323074661,1999139,189843,3415706,147729,11158937,1.31941673073519
2988,598.508885316,1445937,426900055,203691,3706748,15776,1422933,322899557,1979607,200512,3373548,149465,11062904,1.32208312382417
2989,598.709099556,1422947,429202574,224037,3758334,13508,1458811,320694538,1999078,196647,3435259,145214,10970673,1.33835324005425
2990,598.90930197,1457972,422365533,227653,3695669,15895,1461676,320458218,1967211,191772,3455109,138503,10980190,1.31800499808059
2991,599.10950209,1428766,431164856,238173,3731026,14990,1424722,316942966,1978664,201382,3525299,138459,11248538,1.36038625952658
2992,599.309726997,1440233,429472929,206518,3676750,14071,1399469,322209073,1969655,198971,3345799,146673,10983765,1.33290141398346
2993,599.509925851,1483105,433640367,213056,3716375,15850,1487670,323283262,1986509,195672,3403402,142361,11105379,1.34136349750146
2994,599.710133719,1475014,428773026,212166,3666936,17610,1436800,324109589,1961661,192824,3436053,147240,11205168,1.32292607362505
2995,599.910354681,1434461,420918944,211787,3634671,13056,1446566,320983597,1983424,191696,3470183,140725,11167166,1.31134097796281
2996,600.110569708,1426378,423273340,213731,3619491,13901,1389745,316123091,1974627,199118,3401025,138440,10939887,1.33895103537375
2997,600.310785002,1468194,428718044,226818,3629253,15651,1418146,322697432,1982050,190894,3450314,151645,11146034,1.32854495104876
2998,600.511008682,1417800,421886509,242043,3772973,11602,1427197,312900695,1951810,202467,3443869,130664,10953058,1.34830799592823
2999,600.711220329,1413802,427501056,239242,3743336,17696,1427006,315570223,1970278,208850,3473307,136991,10956819,1.35469389962056
3000,600.911441652,1448594,416095604,224274,3643683,12954,1412475,316105651,1940126,198688,3460822,144520,11168061,1.31631814453073
3001,601.111661875,1443470,427085208,219570,3712480,18552,1481927,321684086,2006805,190053,3471440,141336,11120149,1.3276541382902
3002,601.311861966,1475622,431226578,219792,3664744,14891,1429055,320984565,1988988,204615,3451291,157315,11193318,1.34344957677326
3003,601.512055783,1444992,432803054,220605,3675192,13349,1478431,322263117,2000194,193394,3460578,144850,11140910,1.34301144365832
3004,601.712260686,1434853,428755055,215700,3659228,14314,1430640,324115500,1949051,187035,3400599,142903,11015609,1.32284650070731
3005,601.912469416,1444552,424091374,216329,3717304,16920,1434890,319115852,1980187,192856,3447554,134434,11082999,1.32895740321919
3006,602.112673548,1456513,427288921,218181,3721313,13675,1462434,322182787,2006968,186350,3518480,135022,11169934,1.32623137622805
3007,602.312887482,1392109,421289676,212828,3683858,17068,1431149,314294021,2012908,196667,3436300,142638,10921650,1.34043172268937
3008,602.513088547,1427693,426923708,236024,3640609,18982,1404753,318327211,1979713,206779,3450069,142519,10986615,1.34114738937602
3009,602.713290533,1440058,427993118,239484,3668446,13318,1463269,316730379,1941910,197542,3466591,143440,10868321,1.35128534039357
3010,602.913499516,1446298,430390152,217513,3669445,13092,1440371,317770926,1951018,187827,3395353,133167,10844591,1.35440380722559
3011,603.113714259,1450620,423065928,226845,3728517,12538,1431951,320651323,1949261,202203,3476251,156198,11109226,1.31939554791732
3012,603.313924873,1403832,417714715,227182,3715409,12897,1428087,316221576,1958300,188649,3495614,137230,10918689,1.32095576868544
3013,603.514150516,1427564,420622412,246553,3776108,16209,1460129,316563154,1975054,198258,3439862,131249,10834381,1.32871563441651
3014,603.714345544,1422812,418456678,221595,3666005,14700,1383454,317006837,1960153,193202,3461349,147714,11032793,1.32002414193988
3015,603.9145456,1409506,427531988,227032,3737505,13396,1439508,314786630,1957768,199265,3525210,165091,10780943,1.3581643794719
3016,604.114775884,1429718,421397735,228995,3719837,13491,1435550,315458305,1949787,193629,3459680,138296,10890167,1.33582704376732
