index,time,dTLB-load-misses,cache-misses:u,branch-load-misses,L1-icache-load-misses,branch-misses:u,L1-dcache-load-misses,dTLB-store-misses,iTLB-load-misses,LLC-store-misses,instructions:u,cpu-cycles:u,LLC-load-misses,cpi
239,48.047278693,137433,382947,5024031,215675,5067336,2165180,406,1707,25,879678283,514341331,377692,0.584692541511793
240,48.247483749,151431,397554,5209900,199458,4959100,2050338,387,1939,328,850261397,511853358,382781,0.601995292043113
241,48.447734645,145237,398790,5032070,228539,5059118,2132812,425,2061,350,868519468,515726219,379676,0.593799261849131
242,48.647938613,137787,374162,5219286,254484,5205237,2202260,319,2050,263,847468001,506271613,354590,0.597393190542424
243,48.848137521,155875,424760,5478133,234959,5457213,2352018,340,2332,196,853249690,514297087,438843,0.602750980196664
244,49.048356851,150531,425949,5378603,263520,5446318,2359014,418,1738,239,838946479,514689645,403228,0.613495208435102
245,49.248558948,130639,339086,5199175,242365,5139409,2142474,329,1851,172,871056891,513740350,313781,0.589789662774162
246,49.448757387,137896,364403,5214150,227818,5164330,2268837,381,2017,284,873476890,514430322,352524,0.588945543825435
247,49.648974814,131835,357069,5221696,229259,5183991,2133170,394,2036,291,864743074,511653809,357421,0.591683037868425
248,49.849174613,139797,343525,5307025,257958,5302458,2136656,412,1893,227,868513965,515148745,371780,0.593138125303489
249,50.049375949,132828,358231,5477409,238256,5532103,2176368,333,1763,162,856305542,515136289,355996,0.60158000121877
250,50.2495918,141028,343843,5485473,234821,5353494,2247091,363,2271,319,861648816,514011777,384145,0.596544401216934
251,50.449796463,115367,374597,4524248,505791,4740867,2390832,380,1933,750,781870507,485216055,345942,0.620583652479425
252,50.650001887,105676,348019,4483568,200294,4484907,1684241,312,2136,722,821830562,470083252,345212,0.571995340324177
253,50.850212759,118439,363333,5081609,205837,5027567,1955677,325,1733,161,897199535,515911508,357573,0.575024270381504
254,51.050415875,123474,344865,5267638,201378,4971748,1942626,397,2040,77,898690003,515893264,347353,0.574050297964648
255,51.250615551,139107,365285,5287723,247674,5470590,2257353,313,2201,131,858188110,514453514,389211,0.599464742059873
256,51.450830349,128034,412477,5022746,245160,5108995,2065029,332,2317,1123,795964116,483232662,407674,0.607103577016027
257,51.651041521,119168,414586,4716946,237399,4693570,2015432,332,2546,2127,748628185,456424667,418741,0.609681382754778
258,51.85124664,141303,415278,5133995,226246,5088818,2084312,347,1867,437,820960068,496902444,434266,0.605269931350668
259,52.051460096,141974,385730,5617701,227048,5437797,2115158,400,2142,173,843512739,515609098,384174,0.611264150688778
260,52.251707992,138885,366593,5667693,207714,5313766,12159698,456,1654,9308,848296615,514156815,323397,0.606104994300844
261,52.451965677,148738,441698,4296777,319983,4815589,2540140,411948,2710,5332,669836619,511882639,468371,0.76419028831865
262,52.652182109,160299,459030,5351088,281526,5315131,2334142,413,2353,691,781024373,488324496,484034,0.625235924615633
263,52.852378656,152111,445763,5634481,241306,5630476,2295315,389,2161,347,840705518,515013703,435330,0.612597029486846
264,53.052569615,155370,384162,5395703,300046,5464073,2125033,416,2152,100,879599887,513862013,400608,0.584199726028387
265,53.252779697,136801,439343,5788351,301652,5691517,2282395,400,2293,269,845509650,515169524,409825,0.609300584564588
266,53.452975435,182606,474648,5477265,233521,5670173,2475247,493,1846,105,838364238,515785548,475422,0.615228470659074
267,53.653172383,183408,490377,5209619,271127,5238514,2439977,526,2218,412,820273042,509500585,470610,0.6211353523916
268,53.853385459,182241,455905,5083173,264889,5177554,2390735,446,1977,253,857761900,513278055,464727,0.598392228659258
269,54.05358278,173952,496818,5060559,271783,5128577,2453301,456,1842,103,843930156,515135884,458910,0.610401086319281
270,54.253784481,168193,448295,5434339,262317,5353771,2461270,340,2402,306,839120073,514836766,442743,0.613543618566255
271,54.453987806,159469,415922,5382768,316390,5359060,2454007,412,2000,92,866767117,515064692,416269,0.594236539317169
272,54.65418507,160943,451585,5045348,261568,5108727,2348300,493,2310,324,838541686,505757681,461873,0.603139580826993
273,54.854387787,165543,435943,5443560,279856,5386361,2403140,346,1803,353,852370565,514531218,448736,0.603647332659827
274,55.054630006,172725,449100,5172714,254608,5238511,2324554,414,1717,159,869774903,515468977,452165,0.592646413712399
275,55.254836374,156063,411966,5591642,340919,5590457,2457212,372,1833,331,849810481,513931726,419884,0.604760399513124
276,55.455048664,159992,403951,5439407,293777,5298215,2384623,381,1930,284,867293598,514805808,440284,0.593577318208222
277,55.655267824,160354,437040,5156487,278867,5312355,2224525,444,2043,347,851128220,512865240,445980,0.602571067376899
278,55.855468346,160381,438642,5363668,296637,5253401,2359613,456,2082,133,859813937,515783180,435549,0.599877668649607
279,56.055683155,166594,432371,5194948,278231,5189554,2350769,440,1863,243,869403804,515052691,425054,0.592420562953966
280,56.255900787,163990,443401,5454169,274191,5416267,2409398,387,1908,215,845990983,511920566,430408,0.605113501546623
281,56.456101104,155363,438441,5123163,278842,5143947,2330464,422,1807,153,864923967,513990837,403999,0.594261295339964
282,56.656320533,154953,428188,5052543,509806,5028895,2446508,431,2077,600,838945535,510973405,434243,0.609066242899785
283,56.856499484,139493,456398,4600019,717466,4552809,3088852,384,1956,361,668739138,467462302,417132,0.699020403378873
284,57.056723245,173270,512462,5032766,287091,4893447,2273233,410,2320,848,775913675,486417740,514003,0.626896722757206
285,57.25690213,170302,498700,5341061,291770,5392446,2351795,427,2317,162,827392420,513465926,473237,0.620583309187193
286,57.457088329,177792,446604,5344060,289177,5289655,2353063,444,1908,50,850640412,514700514,440673,0.605074137954311
287,57.657267665,161383,464333,5136479,330239,5154528,2292230,466,2086,650,831429886,512151494,479493,0.615988795476135
288,57.857476279,150863,496075,4528357,424148,4471467,2180446,434,2270,1062,747213168,456774168,469428,0.611303691585906
289,58.057678311,145947,445814,4595093,272681,4639876,1990541,428,2177,1397,759911956,456729403,439467,0.601029368460154
290,58.257924712,161849,494522,5193677,278508,5232085,2340766,455,2300,232,838314180,514244029,485750,0.613426375538584
291,58.458115599,186147,498854,4765864,315064,4800154,2274292,371,2398,146,862996219,514069620,488567,0.595680037388437
292,58.658307035,177027,444510,5055797,321017,5070063,2290849,395,2133,172,850792105,512267782,443360,0.602106882503335
293,58.858489685,172813,439452,5376157,340904,5369668,2346261,447,2095,206,841086959,513394058,432755,0.610393553848931
294,59.0587077,150525,467824,4992618,282107,4988089,2177607,391,2208,540,790512350,486437303,459460,0.615344343450169
295,59.258901041,167016,436308,5401096,304642,5241306,2344462,453,2040,61,845663417,515476365,446849,0.609552635998679
296,59.459107586,176377,450907,5285294,330648,5445779,2387851,467,2215,123,847055123,515141492,453910,0.608155807116227
297,59.659297301,163757,466096,5079881,263780,4966903,2280403,488,2190,281,835003449,509199294,445221,0.609816994899622
298,59.859489023,164102,421142,5088414,279826,4985526,2231371,424,1654,247,872182803,514464170,406905,0.589858190542654
299,60.059676523,166454,422321,5424325,284557,5424744,2298170,412,2093,106,849904506,515488715,428974,0.606525452401826
300,60.259855273,151560,395244,5274353,260243,5188266,2132660,484,2449,944,878741227,514959521,403460,0.586019530184169
301,60.460034841,162443,461863,5468165,309500,5486429,2323412,475,2248,249,837949687,514631257,453796,0.614155318611629
302,60.660235962,160445,465122,4890789,293458,4962054,2187298,448,2107,119,853962646,507000594,428792,0.593703479156628
303,60.860424815,171658,427869,5392112,265824,5304941,2420275,429,1830,294,841357869,514970224,424082,0.612070372161694
304,61.060619382,181249,489518,5844929,253326,5816697,2621897,459,1911,165,810040692,514953142,509148,0.635712683431464
305,61.260847578,171858,461459,5545743,251145,5631938,2452528,434,2208,344,822873317,515258053,456639,0.626169353599298
306,61.46104335,186395,499355,5838925,264068,5864942,2554428,459,2036,242,798426510,515261690,499909,0.645346420173348
307,61.661236588,175139,478153,5427199,261938,5556748,2422606,454,2298,255,817260792,512190275,478788,0.626715829284516
308,61.861446614,175583,515361,4923322,405653,5117852,2510700,1025,1937,1522,715153106,490312361,482404,0.685604742378061
309,62.061659468,168528,516332,4816462,275975,4953858,2278734,349,2033,841,839225161,510874696,509171,0.60874568559319
310,62.261847355,160562,455147,4935714,358465,4857290,2171016,315,2218,106,866779836,514623384,457119,0.593718684521867
311,62.462047822,173635,456572,5335727,236077,5281916,2125281,400,2070,193,851182001,514896521,460188,0.604919418402974
312,62.662241929,165823,447564,5303630,244971,5382656,2249224,403,2348,619,849522719,514639703,443534,0.605798634327047
313,62.862433566,186699,503833,5532534,228016,5630956,2453958,500,2262,454,813708421,515466541,516235,0.63347819402744
314,63.062638527,194042,529060,5742976,231976,5739777,2549577,474,2187,227,810467799,515198680,527200,0.635680628688371
315,63.262833082,194243,516322,5724534,242265,5634291,2575065,590,2011,90,798566391,514881552,508322,0.644757352429073
316,63.463028611,167194,442599,5580064,257453,5761637,2365163,366,1917,103,813682592,512691752,439063,0.630088141298222
317,63.6632312,184201,512014,5110750,293004,5144966,2185267,478,2055,847,820351933,514824133,512664,0.627564966071702
318,63.863426522,174002,453544,5007412,300186,5039317,2194111,497,1880,219,859069547,515872068,459923,0.600500937091185
319,64.063600606,151796,398779,5067592,273162,5079623,2162640,417,2229,277,885057538,514945616,401237,0.581821626155112
320,64.263787521,160510,430483,5031610,270089,5089448,2215388,424,1904,123,865468611,513836657,431068,0.593709177281763
321,64.463980127,166667,442246,5197533,247678,5144206,2272066,437,1914,125,841689164,514476143,441881,0.611242445554402
322,64.664176054,180311,455386,5709580,249129,5579470,2329360,412,1986,331,818484996,513463764,469401,0.627334363500049
323,64.864355511,153406,452179,5138164,431687,5289869,2401071,541,2652,1707,705863194,500046226,451779,0.708418047931254
324,65.064559847,146146,436412,4907809,245577,4931031,2100091,372,2201,263,734357237,456729318,437642,0.621944327621571
325,65.264786986,173593,514816,5260327,255680,5074218,2315018,395,2137,429,828741728,513329313,509536,0.619408068468829
326,65.464984797,186583,504968,4974567,263726,5196492,2252086,465,1914,531,826429973,514516107,502569,0.622576774572042
327,65.66517647,171674,490127,4902182,261832,4858008,2031342,433,1920,212,833997034,508972322,500794,0.610280733924049
328,65.865350416,174322,511759,4551538,274429,4505142,2100342,434,2117,588,797909983,486155755,511742,0.609286467593927
329,66.065571546,151865,504706,4362905,250251,4318940,1981507,462,2352,1792,740011252,456513385,501863,0.616900599506019
330,66.265758248,139885,445405,4643818,254114,4753961,2065071,481,1857,1170,798751005,479785967,444968,0.60067025142585
331,66.465947575,150722,407257,4982266,224640,4970996,2235795,495,2121,212,874270091,514391030,420949,0.588366267238576
332,66.668162064,151595,453811,5035495,248678,5152049,2210847,346,2091,461,854217775,511991030,456478,0.599368269994148
333,66.868351799,171368,483607,5286192,240851,5156900,2359871,451,2286,218,832880991,514878742,489163,0.618190050635938
334,67.068519436,161727,489418,4834577,264706,4972370,2212737,344,2161,1200,778120161,485748003,488480,0.624258343821527
335,67.268721067,184662,503246,5143605,250545,5138862,2158595,406,2061,205,824965110,515085565,509511,0.624372544676465
336,67.468909305,172143,464168,4933000,265317,4979302,2038635,484,2288,116,847025165,515420208,464592,0.608506369465422
337,67.669099157,171852,507554,4528033,264818,4565520,2187093,396,2283,225,840203338,511479664,513939,0.608757000677376
338,67.869302714,186886,502750,4958073,324398,4970279,2167061,594,2027,212,830143723,514099432,497615,0.619289669675669
339,68.069492111,167502,478432,4790935,281205,4758892,2204473,550,1989,184,830560388,501861935,489672,0.60424496791677
340,68.269681374,164798,451411,5035021,272180,5015697,2180752,459,1873,162,856741872,514685713,454903,0.600747704554821
341,68.469879514,160187,474187,4733825,318523,4578226,2132848,559,2132,619,844102871,514235807,458734,0.609209877927308
342,68.670072294,167968,474353,4761346,250052,4812376,2209907,542,1807,723,846776840,513952773,462807,0.606951854044567
343,68.870261355,149346,425513,4876268,247445,4818371,2217800,504,2164,192,870177719,514187699,417996,0.590899637824443
344,69.070436515,130770,393509,4165443,268487,4271876,2182258,376,1751,397,843981070,493393894,403152,0.584603033809751
345,69.270602875,154159,444416,4567999,217273,4609898,1986030,459,1808,215,744174480,456968921,456374,0.614061531645106
346,69.470811825,159325,442115,5120079,224320,4926707,2239800,431,1996,466,854840263,514876867,450428,0.60230769336142
347,69.671061434,186311,511351,5532987,264271,5486254,2355029,475,2197,1111,805489767,513918151,516521,0.638019465987828
348,69.871251281,183976,472003,5680537,275825,5613902,2377416,452,2049,47,815041416,515603731,470203,0.632610467245262
349,70.071418465,162344,459100,5179657,298944,5179600,2210807,349,2418,319,801678036,498082319,479916,0.621299694681918
350,70.271650352,137861,439161,4270691,393685,4263632,2104082,327,2302,1545,699936380,466730440,466272,0.666818375692945
351,70.471863903,143997,453516,4534250,240408,4859326,2075016,325,2399,1022,790554630,480461604,464388,0.607752564803776
352,70.672098192,162470,445035,5160350,256426,5222606,2240986,353,1939,356,831546612,514990411,458384,0.61931634807743
353,70.872297406,149502,401039,4590420,226432,4741271,2235882,328,2398,208,885932725,516178320,396767,0.58263828102749
354,71.072487167,170030,482556,4996734,269045,5227549,2223770,453,2523,366,836931627,515726850,471134,0.616211448297914
355,71.272653584,176572,486381,4896792,282744,5047853,2000298,429,2144,619,794991475,497360980,500922,0.625618004268536
356,71.472863671,172186,519621,5046262,314694,4927979,2028239,386,2102,441,804586448,503465749,524477,0.625744754030458
357,71.674798504,177171,488705,5061807,328050,4975036,2110491,495,1943,394,842056364,516187770,475348,0.613008572903559
358,71.874995042,190913,460845,5217061,319187,5140582,2185508,472,2245,291,836517247,514060417,471771,0.614524588516942
359,72.075186172,178793,440643,5077816,314771,5120582,2143870,481,1949,413,850977375,513794866,475730,0.603770301178689
360,72.275388726,152872,383285,4864876,311041,4936906,2138163,462,2160,433,879798514,514011337,390771,0.584237559873851
361,72.475577025,161919,426457,5114155,267892,5067683,2216396,488,1987,303,844541496,511526061,394907,0.60568493487027
362,72.675795291,180399,478612,4701713,256888,4758107,2165832,595,2211,306,847057571,508714590,460320,0.600566723463003
363,72.875989512,178980,437006,4926379,247332,4924842,2352472,409,2086,350,860276097,514610535,477698,0.598192297559559
364,73.076180016,194794,490639,5284249,252576,5222731,2354376,390,1770,192,837813931,515309707,482739,0.615064619879184
365,73.276375422,189369,486318,4893507,397262,4750073,2368750,400,2346,446,795960963,509943614,510127,0.640664100005618
366,73.476559886,190349,516339,5204209,239806,5302803,2383137,344,2579,261,828920636,514505400,527843,0.620693197460704
367,73.676765681,184121,499861,5244970,305057,5352648,2171828,356,2308,1185,781066090,500299258,484625,0.640533834979316
368,73.876925991,170385,515683,4906546,267465,4840192,1992126,322,2401,256,711674037,456865494,503307,0.641958916930392
369,74.077130462,185768,531131,5250298,284191,5250168,2168539,406,2311,262,784942137,501290036,529786,0.638633107296162
370,74.277322286,166900,463522,5022319,292585,4951304,2158113,528,2172,342,843172312,514602186,460929,0.610316751008304
371,74.477494818,152098,383917,4869725,282548,4975465,2157696,390,1714,687,873027997,513781996,405479,0.588505749833358
372,74.677719631,152628,430229,5007852,284045,5034965,2189425,449,2015,379,833032768,507380661,409086,0.609076473928094
373,74.877921997,138031,437035,4341842,306942,4271983,1902523,359,1939,1245,765671318,456899445,439277,0.596730521646626
374,75.078112122,144138,447008,4508003,239506,4342266,1916744,353,2364,1385,783613587,469823869,446138,0.599560646719618
375,75.278312497,157995,457733,5082627,276083,5144947,2229337,512,1889,193,841456807,515247400,462697,0.612327805436602
