index,time,instructions:u,L1-icache-load-misses,cache-misses:u,iTLB-load-misses,branch-misses:u,L1-dcache-load-misses,cpu-cycles:u,branch-load-misses,LLC-store-misses,dTLB-load-misses,LLC-load-misses,dTLB-store-misses,cpi
1387,277.889597856,741140359,221175,240689,7519,4895825,5386967,503085631,4977513,90,707771,178433,3074,0.678799399993274
1388,278.089794926,723407665,227188,152219,7842,4896655,6414528,510431181,4978206,206,771167,247748,4363,0.705592718595261
1389,278.289978014,754920862,241668,641039,7367,4733062,5754861,506968892,4861212,148,761448,312100,2514,0.67155236729966
1390,278.490166385,795725678,278085,524863,10557,4901779,4565316,510970912,4862870,3075,616973,488255,4326,0.64214455575229
1391,278.690361783,648341369,197191,910371,6241,3516656,6013207,500386475,3877028,229,552517,916831,3266,0.771794765729348
1392,278.890550579,750224270,239301,215935,8437,4837145,5039784,498353266,4737425,184,647880,166504,2429,0.664272386175936
1393,279.090746287,651715130,241088,158528,7929,4770676,5735851,503920822,4622369,109,723847,126432,1435,0.773222530524955
1394,279.290958943,720847368,233303,147326,7207,5156929,4969105,510867439,5086999,84,677262,157133,2737,0.708704035942322
1395,279.491127056,653626032,204719,1060192,6856,3656709,6346945,503445683,3641342,454,498442,940865,1770,0.770235055448342
1396,279.691316537,761423203,245347,105874,7451,4770469,5045502,510909437,4724056,114,630163,112395,2347,0.67099273437823
1397,279.891511973,680968846,231293,190882,8381,4750737,6214504,504448731,4768909,84,739437,169456,2038,0.740780924065945
1398,280.091697633,719062979,242867,143220,7678,5021642,4993533,509820212,5178841,112,668326,138652,1848,0.709006341432021
1399,280.291877394,667148964,242903,241576,9170,4478940,5158743,497639122,4520083,209,706026,228395,1704,0.745919050846341
1400,280.492086093,641873314,196016,847315,7398,3956117,6420548,501651312,3999327,2595,566217,845378,3694,0.781542558412079
1401,280.692275241,707817684,255829,190441,9286,4611776,6185892,505154025,4771038,77,782686,153611,2940,0.713678163768511
1402,280.892471721,815322704,243863,155628,8390,4922143,5127755,509931946,4952625,156,702236,196887,3041,0.625435724404898
1403,281.092677882,780048460,227796,90972,8109,4621399,4730437,510802467,4614496,109,749239,76893,2406,0.654834274014207
1404,281.292873227,699440621,198571,949843,6234,3892095,6398699,497574810,3867579,4566,579209,951781,2563,0.711389637748821
1405,281.493068438,728023948,278175,180229,9016,4633226,6216432,505502583,4637699,234,767431,188156,3187,0.694348838920337
1406,281.693269894,820380265,242720,145240,7570,4818204,5006193,506631892,4823207,177,727619,158927,2977,0.617557386025126
1407,281.893458871,782409313,228009,93853,8537,4576485,4767477,510460657,4601229,74,743355,118637,2811,0.652421499231311
1408,282.093654844,720506439,135373,1601617,4968,3032925,6101491,487381734,3558865,15200,396809,1081859,8549,0.676443273257132
1409,282.293862811,923706966,245388,127625,3859,5146299,4117245,510341076,5222690,106,473365,133626,2440,0.552492397247982
1410,282.494049489,961737239,222787,153986,5392,4567584,3541350,510053019,4564595,222,400455,176234,2421,0.530345502198028
1411,282.694218757,999753220,183636,158294,3840,4264212,2931137,500889129,4347957,81,330240,143301,2067,0.501012768931117
1412,282.894439819,1028523438,173109,169263,7241,4374669,3493429,510779049,4116151,204,347661,211990,3701,0.496613912846972
1413,283.094633636,966741332,214352,189494,4515,4702244,3879740,511639889,4641329,113,417503,191971,2921,0.529241765159162
1414,283.29481822,720487664,127391,1574487,5697,2976819,5774224,491104168,3629627,16766,353617,1507383,4086,0.681627448377798
1415,283.495005492,922010461,252001,108197,3731,5246893,4280466,503782872,5162370,84,465370,98489,2251,0.546396047886055
1416,283.695206098,972046791,211813,107603,4201,4604430,3486543,509730205,4560192,78,411322,116310,1257,0.524388547670232
1417,283.8953875,1034656385,209885,127333,4135,4480367,3128702,510398222,4408745,159,344874,145516,2020,0.493302152675548
1418,284.095569428,1001904280,182842,203484,4937,4041231,3442545,496713216,4150504,168,362068,197013,3252,0.495769132755876
1419,284.29576456,942693329,195910,228258,5055,4612162,3907579,505541387,4718814,61,337739,196283,1739,0.53627343214179
1420,284.49594377,822933995,129802,1490773,4190,3293373,6524053,501638306,3627870,14399,274184,1504068,2374,0.609572953660761
1421,284.696126439,1041147452,211969,61040,5245,4619826,2772301,510021396,4580884,100,275186,53990,2892,0.48986471130508
1422,284.896319226,937243394,232597,81869,4585,5106621,3832107,506447765,5066604,93,393019,59163,3149,0.540358852611982
1423,285.096503506,858776499,212541,80311,3712,5574359,4958725,507515945,5656556,53,529402,68424,2716,0.590975586303276
1424,285.296686965,802407685,139586,1044804,2171,3036427,4604392,486884123,2730887,16869,181015,1193741,2017,0.606778987915601
1425,285.496885196,1053044402,209504,59750,8100,4509944,2707139,511521681,4521409,116,254934,63865,2706,0.485755092594852
1426,285.697070012,981187197,231029,79297,6120,4803345,3506275,504210584,4808431,109,375976,63743,3233,0.513878070914128
1427,285.897256358,847102391,212869,116195,5063,5765569,5384972,508880449,5723018,87,563226,88499,2611,0.60073074330397
1428,286.097429286,901287886,193299,352800,6700,4694599,3891673,507882967,4614622,325,452409,289762,6965,0.563508036543165
1429,286.297622985,707335350,251702,763903,11572,4857562,5802696,502360680,4852279,159,915172,746435,3906,0.710215713098462
1430,286.497809497,752570294,244622,734795,10550,4724637,5409129,509341838,4717419,129,883522,771960,4141,0.67680300705571
1431,286.698005593,667725762,252968,873286,11309,4863581,5730969,510432379,4960345,266,920795,946833,4718,0.764434155529857
1432,286.898190951,787220117,225806,527093,11479,5098456,4368465,498218915,5078639,250,664990,502602,4336,0.632883871030445
1433,287.098375214,638601960,198737,1051615,9480,4915082,6592186,505580933,4903171,3797,1008209,950549,4505,0.79169962616463
1434,287.298572977,753164167,249227,778622,8628,4763145,5454749,508038251,4784084,147,908000,691901,4498,0.674538531252244
1435,287.498771441,703399954,247556,800817,9084,4853867,5387003,510158375,4877353,487,911919,911623,4751,0.725274962130577
1436,287.698980314,715757007,235571,631583,10200,5054277,5393616,509122713,4968429,252,821183,689714,4720,0.711306641808398
1437,287.899167266,726932095,201003,729967,9422,5013707,5287657,502568314,5143873,175,807809,687751,6596,0.691355241372305
1438,288.099337427,721781796,144039,665971,9641,5007977,7977999,505812335,4879601,941,837219,681632,13255,0.700782892839819
1439,288.299551725,631889004,154955,714347,10530,4840876,7646203,500659381,4976030,234,1071844,676108,3415,0.79232171762875
1440,288.499758643,684563168,156406,478064,10078,4938156,7320820,505527927,4812659,93,966591,456241,2702,0.738467902789652
1441,288.699933642,706405556,191295,629593,9105,4740794,6291217,509006136,4702784,153,964875,543558,3021,0.720557945328505
1442,288.900108166,690478270,246982,848650,10613,4514717,5755894,509883582,4500704,402,926484,878899,4090,0.738449860268593
1443,289.100304171,722920285,297156,764279,9841,4876669,5726863,511262899,4855168,243,949944,796320,4294,0.707218914184985
1444,289.300489546,747842251,218670,725056,11377,5104183,5339815,505818755,5119610,519,873142,737425,3816,0.676370924915822
1445,289.500675617,649364218,156680,668039,9755,5085396,7878398,509393063,4969202,387,996122,673650,4038,0.784448925394901
1446,289.70087262,646716582,160099,600750,9747,4990244,7535121,510445765,5025948,209,1035867,599636,3797,0.7892881970359
1447,289.901055392,691543559,158602,481701,8729,4862453,7063734,505189695,4926255,93,974204,486249,1720,0.730524763661344
1448,290.101244383,700771380,212346,613590,10794,4708933,6068531,510582467,4810248,163,926970,663185,3312,0.728600627211688
1449,290.301448463,703166904,254019,854709,10786,4605211,5827059,510572292,4599638,141,946807,858482,4205,0.726103986259285
1450,290.501647516,703765826,296985,823161,9229,4821907,5590357,507622925,4837286,225,902007,799803,4672,0.721295218162526
1451,290.701834475,699607980,206478,1291435,7081,4274285,5941171,497057213,4213916,506,584928,1316824,2659,0.710479621744738
1452,290.902012617,768887106,259328,94107,7041,4554567,4637513,509485277,4575887,71,556026,85155,2258,0.662626896750171
1453,291.102199963,966739063,222389,81125,3543,5047460,2800038,511266098,4988983,100,338298,85716,2417,0.528856355936866
1454,291.302389247,794994203,164508,899746,4806,3843605,4700238,504595055,4058847,241,308895,726712,3384,0.634715389239134
1455,291.502589774,745535860,247023,144351,6360,4499530,4530468,505088194,4577562,76,581196,125837,2293,0.677483433191262
1456,291.70280692,993067836,195495,35151,2949,4808662,2051663,509594476,4837664,247,307710,42221,2314,0.513151727934928
1457,291.902980917,768497921,164642,984245,5422,3913488,5713283,499498928,4007932,331,536055,908186,2395,0.649967832508944
1458,292.103181137,684429194,350444,666179,8819,4642499,5134315,507579763,4737156,303,732783,609782,4223,0.741610333763758
1459,292.303368734,654310125,246928,900459,9625,4870561,6824986,504411841,4949699,177,939044,872607,4860,0.770906366457343
1460,292.503565681,627929121,243197,838810,9665,4853493,7827209,509410784,4858678,382,1027988,966679,5104,0.811255230827238
1461,292.703757248,661597563,165234,1253721,6477,4265940,6765342,496911350,3929693,4723,679851,1111678,2615,0.75107796308494
1462,292.903970246,723305697,230733,616140,8546,4898558,4777450,504652160,4912883,159,854040,597798,3906,0.697702454291605
1463,293.104149579,662747791,273017,779964,9662,4849348,5977400,510291011,4896078,247,906946,842659,5730,0.769962598034521
1464,293.304364193,603050389,247319,925420,9083,4666901,7757883,497188075,4660899,390,978221,946010,4701,0.824455276157694
1465,293.504558113,690701400,185521,1237796,10650,3668034,7873685,501182514,4256568,1009,925356,966069,9321,0.725613867294898
1466,293.704749309,1031276844,244584,329100,8025,3882345,3364953,509884555,3943075,285,384858,311671,2869,0.494420637839901
1467,293.904948249,1006618415,257140,432698,8282,3851012,3400691,510031825,3913207,330,446300,436651,3701,0.506678416964983
1468,294.105137301,962134469,196241,895356,8034,3141719,4825963,506513640,3581810,1025,374194,542368,4158,0.526447868068221
1469,294.305325271,1016245615,242360,389982,7072,3855379,3280646,507298612,3907260,168,417306,352890,3402,0.499188980018379
1470,294.505504279,909680236,235294,984244,8185,3079934,4820330,505353188,3417335,613,510232,632743,13224,0.555528380194466
1471,294.705736137,928195691,290335,609121,8563,3750928,4116417,501877614,3695237,380,564905,607593,5218,0.540702374366011
1472,294.905926522,892422722,311479,655601,8626,3988031,4486428,510076902,3964283,191,653114,645042,5058,0.571564225591289
1473,295.106129211,911366393,237610,1083809,9378,3465366,6232385,501865406,3748393,6095,528022,1122694,4586,0.550673592810438
1474,295.30631786,935935326,293983,530475,9183,3929138,4213988,508478269,3975505,172,620730,550284,6000,0.543283552692828
1475,295.506512692,819739128,238539,1266751,6481,3348654,5926722,500956363,3201250,6565,555056,1299650,5927,0.611116812518433
1476,295.706740809,1145805008,140344,418389,4057,3449773,3297654,510791670,3563939,5621,195105,826433,3853,0.445792841219629
1477,295.906932075,1118230500,154242,105313,5215,3688276,2433949,506114621,3745959,127,202858,74169,4078,0.452603126993943
1478,296.107117685,1128782932,201112,55293,5440,3863874,2561561,509520938,3866036,903,218077,140224,4095,0.451389654782626
1479,296.307317582,1101571566,169866,56735,7840,3974131,3111477,507287870,3900460,50,255999,48187,3917,0.460512857863653
1480,296.507513056,955924920,209750,85868,6271,5043765,4398512,510013242,4979618,43,386991,77876,3179,0.533528555778209
1481,296.70768638,942064002,202949,94808,6033,5088914,4805828,508684019,5167792,46,383380,84904,2896,0.539967579612494
1482,296.907866138,818906892,133161,1175393,5056,2369116,4708862,493028707,2193901,12068,231848,783717,4141,0.602057098085822
1483,297.108044272,1117021102,151867,96199,3934,3535550,2400933,496969452,3536399,338,192292,100172,4056,0.444906055140935
1484,297.308261501,1142967971,152710,36031,5523,3821727,2531488,511143779,3800168,138,212287,40579,3885,0.44720743885132
1485,297.508445982,1106463406,163538,93572,6785,3937774,2759890,509382209,3999905,37,237823,76270,3976,0.460369684381591
1486,297.708648649,1004430363,186849,87090,4417,4544363,3663382,510145992,4737593,572,341999,123871,3783,0.507895829110853
1487,297.908837992,930617636,215665,119322,4810,5068879,5029565,504482136,5061189,31,403070,82117,3137,0.542093891717307
1488,298.109028222,780615453,170390,1534246,4681,3845297,6905433,501024598,3940840,6245,387673,1657838,3253,0.641832794975428
1489,298.309229867,786867355,241629,722048,9006,4716386,5269362,509502606,4755145,169,771304,726042,4903,0.647507617087508
1490,298.509422854,920617798,248712,511572,8954,4043731,3361689,494569773,4019074,256,489081,426124,4481,0.537215089773878
1491,298.70960935,1114216407,163067,87056,4666,3733910,1650334,506026560,3634728,96,144895,51333,2640,0.454154647895074
1492,298.909811748,814018175,134777,1506686,5976,2728437,4845020,495191677,3210456,15339,330624,1077667,4241,0.608330000739848
1493,299.110004573,806529923,241168,692080,8880,4719656,5219364,510326290,4737870,197,806373,726031,4685,0.632743157379419
1494,299.310169237,960839630,222153,479943,7975,4115771,3388005,506663878,4047364,184,482011,450217,4112,0.527313676685047
1495,299.510359715,1150979083,167331,63375,3911,3650537,1578003,505981600,3712210,149,144820,67399,2749,0.439609726600045
1496,299.71054617,949181228,141755,1144560,4434,3171264,5747343,503024668,3206835,12007,226215,1890950,2389,0.529956401539791
1497,299.910720836,983297456,248266,366410,7546,4038455,3705147,504926523,3950328,175,491523,366905,4030,0.513503335047782
1498,300.110939253,1000398806,270289,487909,12430,3606304,3103403,502411482,3628128,1174,451864,570200,3385,0.502211197161305
1499,300.311133731,774105975,189365,1444244,8667,2135720,4418673,482140702,1914708,4970,320024,1116065,3059,0.622835525846445
1500,300.511338383,936900374,312692,538467,11131,3873483,3567236,504895546,3797181,402,463777,534799,3619,0.538899930036745
1501,300.711554336,939100322,305096,556055,12919,3736301,3568459,498288806,3767777,310,492513,528604,3845,0.530602316202805
1502,300.911782232,1043822150,246664,425698,10366,3335385,4171833,504734603,3107919,12193,338468,1232315,2686,0.483544637369498
1503,301.111988294,704521013,228757,1585257,9087,3159419,5911808,491532571,3123452,1908,610340,1620086,5369,0.697683336522427
1504,301.312201588,696879372,299630,1131421,13997,4004483,5034047,493263001,3976033,591,801246,1164900,6491,0.707816906079981
1505,301.512427392,679622801,264567,1126515,12814,4146363,5382506,501346415,4214771,315,919624,1115188,6482,0.737683335906795
1506,301.712631589,708898237,281746,1029036,10356,4398835,5485848,504105092,4358442,472,905148,1067824,6172,0.711110658327113
1507,301.912843316,643718984,205295,1718638,7965,2928444,6667140,486024728,2516049,3171,591185,1554310,4588,0.755026246049006
1508,302.113043444,748999765,294367,1008808,12741,4093820,5124559,497064776,3952479,577,764595,1013922,5927,0.6636380933978
1509,302.313243269,713523821,286123,1118766,12090,4156560,5229387,505507082,4193308,322,868159,1025975,6609,0.708465600057381
1510,302.513458738,660388855,308274,1107589,12737,4154742,5448181,492660806,4131698,472,894640,1089060,6158,0.746016233117683
1511,302.713655238,701548192,277992,1068486,11771,4254050,5532389,502100619,4300734,428,869973,998632,5842,0.715703674709207
